chrom,pos,beta,F,p,LOD,n
chr01,131685,-0.001142436974789916,0.1528975314507429,0.6970222994010928,0.15675332756637003,69
chr01,131821,0.0001176470588235293,0.0017227849732690545,0.9670174648378758,0.014565682262165954,68
chr01,200772,0.001271241830065359,0.1944194152948578,0.6606622608993986,0.18002050074617737,70
chr01,200779,-0.0015631313131313127,0.28796854799191063,0.5933027466130736,0.22672364115160612,69
chr01,222996,0.002028836754643206,0.4453882536739895,0.5070096361079197,0.2949837864877141,64
chr01,223269,0.002028836754643206,0.4453882536739895,0.5070096361079197,0.2949837864877141,64
chr01,238341,-0.0018584821428571426,0.4031911765979262,0.5276746955047743,0.2776337317962349,67
chr01,238503,-0.0015631313131313127,0.28796854799191063,0.5933027466130736,0.22672364115160612,69
chr01,238526,-0.00045552297165200347,0.02190196053220062,0.882828465409351,0.05412367214506589,64
chr01,243020,-0.0009752100840336133,0.11244479532234589,0.7384254541121325,0.13169334124824864,69
chr01,244975,0.001271241830065359,0.1944194152948578,0.6606622608993986,0.18002050074617737,70
chr01,251624,-0.0012712418300653585,0.1944194152948578,0.6606622608993986,0.18002050074617737,70
chr01,351727,0.0004852941176470591,0.02637600646030645,0.8714892534603869,0.05973796390869757,67
chr01,378870,0.0005079831932773108,0.03012396925993072,0.862732561019687,0.06412381062756806,69
chr01,409030,0.0008327731092436971,0.082611508987759,0.7746761989071713,0.11087978705905237,69
chr01,409188,0.00016650853889943053,0.002996852293928495,0.9565160390048214,0.019307743260429944,65
chr01,412390,0.0005294117647058826,0.03099758335897887,0.860801692285474,0.065096887879451,66
chr01,412674,-0.00021341991341991342,0.0052097911534091995,0.942677838328602,0.025636702746445455,68
chr01,415635,5.267857142857126e-05,0.000310015943984425,0.9860060926403207,0.006120401497027617,67
chr01,460564,-0.0009962184873949585,0.11735022534497754,0.7329987292372773,0.13489677827253738,69
chr01,475305,0.000878787878787879,0.08547711648130848,0.7709535168382633,0.11297180611144395,66
chr01,476636,7.647058823529468e-05,0.0006902526306690099,0.9791179587294995,0.009164983641901096,69
chr01,476659,0.0003848039215686276,0.017767887718761387,0.8943527923697359,0.04849113270721403,70
chr01,494511,0.0008974025974025973,0.0932927466978053,0.7609933723258167,0.11861912558798147,68
chr01,545840,0.0010949820788530463,0.1349571784013258,0.7145400554024888,0.14597342068311925,67
chr01,553844,-0.0011406249999999997,0.1514373426106525,0.6983996397974397,0.15589599329163997,69
chr01,556600,0.0014600694444444442,0.2532735398466933,0.6164549520111673,0.21009865436068287,68
chr01,572004,-0.00146875,0.22480028494377172,0.6370720022363794,0.19581148068381543,64
chr01,572024,0.00146875,0.22480028494377172,0.6370720022363794,0.19581148068381543,64
chr01,592304,-0.001219572368421052,0.1777232514948072,0.6746668943709578,0.17091059997477573,70
chr01,611254,-0.0014164619164619176,0.24094812431179663,0.6251025863231069,0.2040487042270478,70
chr01,611258,0.0014164619164619176,0.24094812431179663,0.6251025863231069,0.2040487042270478,70
chr01,611281,-0.0014164619164619176,0.24094812431179663,0.6251025863231069,0.2040487042270478,70
chr01,611393,-0.0014164619164619176,0.24094812431179663,0.6251025863231069,0.2040487042270478,70
chr01,639463,-0.00034705882352941255,0.012526303717158432,0.9112476322891632,0.04036358710753503,64
chr01,642128,-0.00014523809523809566,0.002312113198555954,0.9618010605695534,0.016914748369249635,65
chr01,643414,-0.0006883116883116898,0.0543729740719127,0.8163432104188316,0.08812721495495775,68
chr01,679690,0.002100000000000001,0.5336191093202045,0.46759867114609843,0.3301267317162213,70
chr01,684439,-0.002100000000000001,0.5336191093202045,0.46759867114609843,0.3301267317162213,70
chr01,684464,-0.002100000000000001,0.5336191093202045,0.46759867114609843,0.3301267317162213,70
chr01,709138,0.0018970588235294127,0.4116981151878807,0.5233310686268602,0.28122348170849093,68
chr01,722292,0.0019531250000000013,0.41319793663345733,0.52272099148373,0.28173005910925525,64
chr01,732608,0.0016903361344537818,0.3426689000444862,0.5602592469870038,0.25161096677453654,69
chr01,764433,0.003364285714285714,1.3463339972427166,0.25003792720066076,0.6019941100293785,69
chr01,855655,-0.004100000000000002,2.0799387428924447,0.1538363479007216,0.8129410388670206,70
chr01,855789,-0.003837394957983193,1.7844450153540412,0.18612440975993846,0.7301966664776891,69
chr01,903574,-0.0039322916666666655,1.8192640002351987,0.18201078799396844,0.7399028701061291,68
chr01,906860,-0.00371969696969697,1.6710846102852381,0.20055353971182774,0.6977696684430026,69
chr01,925316,0.003616223908918407,1.4469065083383466,0.23352612983552823,0.6316645180594173,65
chr01,954863,-0.004360098522167487,1.9913044558964679,0.16320301442658364,0.7872718239109503,64
chr01,964194,0.003649999999999999,1.4669263381234923,0.23028464894465173,0.6377350116703122,66
