chrom,pos,beta,F,p,LOD,n
chr01,131685,0.00040000000000000024,0.053043810494141,0.8185404783138192,0.08695983906981382,70
chr01,131821,-5.840336134453768e-05,0.0011038962056174287,0.9735939980312812,0.011622112088929902,69
chr01,200772,0.0007785714285714284,0.20540146681588103,0.6518178627453554,0.18587374208284047,71
chr01,200779,-0.000720588235294117,0.1710381689962955,0.6804922111400071,0.16717684133246719,70
chr01,222996,0.000988162878787878,0.29253761294213176,0.5905062737178248,0.22877548394960512,65
chr01,223269,0.000988162878787878,0.29253761294213176,0.5905062737178248,0.22877548394960512,65
chr01,238341,-0.0023715277777777775,1.805630963820552,0.18363477960254085,0.7360450619201507,68
chr01,238503,-0.0020466830466830464,1.4012694081234733,0.24063276540424983,0.6186452379046242,70
chr01,238526,-0.002351325757575757,1.6819948551501551,0.19938943780942886,0.7002978511526239,65
chr01,243020,-0.002248366013071894,1.7114468696817189,0.19520269294545117,0.7095141952590696,70
chr01,244975,0.002085453100158983,1.4988550602882977,0.2250113392990367,0.6477955953512494,71
chr01,251624,-0.002085453100158983,1.4988550602882977,0.2250113392990367,0.6477955953512494,71
chr01,351727,-0.0020882352941176464,1.4099623677786823,0.2393186704630542,0.6210234185500436,68
chr01,378870,-0.0024428571428571424,2.0174227481919784,0.16007188118361682,0.7956849511495264,70
chr01,409030,-0.0024526143790849658,2.0323438268316583,0.1585573915505212,0.7998135074383479,70
chr01,409188,-0.002424423963133641,1.789181264353677,0.18576005587007016,0.7310476669850259,66
chr01,412390,0.0015962566844919786,0.9251393993646376,0.3396937142681392,0.468912489291051,67
chr01,412674,0.0023571428571428563,1.8284298897786537,0.1808598413295901,0.7426578545061794,69
chr01,415635,0.0023874458874458874,1.8203100352105885,0.18188688473454942,0.7401986153552345,68
chr01,460564,-0.0018428571428571426,1.1413027691711892,0.28915512626009676,0.538869103942305,70
chr01,475305,0.0017040998217468801,0.8958427636240084,0.34740429306533005,0.4591648190407244,67
chr01,476636,0.0017908496732026136,1.075895494970886,0.3032920400313903,0.5181389876972738,70
