chrom,pos,beta,F,p,LOD,n
chr01,131685,0.007045798319327727,1.7878623752096026,0.18570894948713462,0.7311671667005816,69
chr01,131821,0.009029411764705883,2.846871428787186,0.09627310729932309,1.016495010721745,68
chr01,200772,-0.008695261437908492,2.7441601713269774,0.10221794545082354,0.9904728524781928,70
chr01,200779,0.00901388888888889,2.8709863422867725,0.09483348010323218,1.0230383118482436,69
chr01,222996,-0.009068914956011729,2.6717872096883197,0.10720916356394264,0.9697680923002376,64
chr01,223269,-0.009068914956011729,2.6717872096883197,0.10720916356394264,0.9697680923002376,64
chr01,238341,0.0119413082437276,5.094472197997263,0.0273696843189922,1.5627302116987682,67
chr01,238503,0.01007179054054054,3.6101532515820978,0.06173231612709328,1.2094874284865436,69
chr01,238526,0.010578125,3.8251470822220175,0.05499869319019796,1.2596476295426373,64
chr01,243020,0.010445707070707072,3.9660366788481536,0.05050599926708244,1.2966570319042812,69
chr01,244975,-0.009722358722358727,3.4568034396902116,0.06731903520593982,1.1718621168159258,70
chr01,251624,0.009722358722358727,3.4568034396902116,0.06731903520593982,1.1718621168159258,70
chr01,351727,0.00731818181818182,1.927619972411527,0.16975899143336723,0.770167213651408,67
chr01,378870,0.007394957983193277,1.9070274954490511,0.17188284311368662,0.7647674712647606,69
chr01,409030,0.007588383838383841,2.0083962522137035,0.16106412587802424,0.793001180053548,69
chr01,409188,0.006321428571428572,1.3339737383046555,0.25246152853976084,0.5978047926576032,65
chr01,412390,-0.006666666666666668,1.5128220656350673,0.22321113097212997,0.6512841520317724,66
chr01,412674,-0.008161764705882354,2.304321430830288,0.13379043433829937,0.8735749363634127,68
chr01,415635,-0.008535650623885917,2.4569250872114745,0.12186341826716258,0.9141266440866063,67
chr01,460564,0.008211344537815123,2.4007888596904294,0.12598508929600938,0.8996808518638225,69
chr01,475305,-0.008573529411764709,2.478564877526344,0.12033837530629025,0.9195958562337269,66
chr01,476636,-0.00806439393939394,2.308668152983079,0.13335944208334433,0.874976230071411,69
chr01,476659,-0.007371826371826376,1.9453459120355245,0.16762888948711865,0.7756511321041276,70
chr01,494511,-0.009166666666666665,2.9670208719664144,0.08966145443875287,1.0473942205270925,68
chr01,545840,-0.006274774774774775,1.3067933110664705,0.2571690250752047,0.5897813415371475,67
chr01,553844,0.004294142614601021,0.6701397426379713,0.41590506068366595,0.38100579515894406,69
chr01,556600,-0.005583260680034875,1.0649204602999107,0.3058623818285882,0.514473933832231,68
chr01,572004,0.005005865102639296,0.8005670706966532,0.37438433119647785,0.42668233572801667,64
chr01,572024,-0.005005865102639296,0.8005670706966532,0.37438433119647785,0.42668233572801667,64
chr01,592304,0.005481389578163772,1.0513614308026222,0.3088275366167704,0.5102839827289973,70
chr01,611254,0.00524588815789474,0.9673583299403197,0.32882649827587185,0.4830331923750104,70
chr01,611258,-0.00524588815789474,0.9673583299403197,0.32882649827587185,0.4830331923750104,70
chr01,611281,0.00524588815789474,0.9673583299403197,0.32882649827587185,0.4830331923750104,70
chr01,611393,0.00524588815789474,0.9673583299403197,0.32882649827587185,0.4830331923750104,70
chr01,639463,0.00534975369458128,0.8588841188133932,0.35764480888160843,0.4465480742416222,64
chr01,642128,0.004970785440613028,0.7724944779082205,0.38278651541727615,0.4170433697014045,65
chr01,643414,0.0030017361111111113,0.32291785049943145,0.5717877660084153,0.2427651410589616,68
chr01,679690,-0.002661764705882352,0.24807517384517827,0.6200407521021714,0.20757976561227318,70
chr01,684439,0.002661764705882352,0.24807517384517827,0.6200407521021714,0.20757976561227318,70
chr01,684464,0.002661764705882352,0.24807517384517827,0.6200407521021714,0.20757976561227318,70
chr01,709138,-0.0018073593073593096,0.11620054731305345,0.7342751678170523,0.1341411587898483,68
chr01,722292,-0.0024086021505376354,0.19094261058367998,0.6636514326546967,0.17805996373786367,64
chr01,732608,-0.0028831932773109247,0.28337574888554595,0.5962581207176725,0.22456569305227797,69
chr01,764433,-0.0021873949579831937,0.1665183650234833,0.6845259116836308,0.1646101076640647,69
chr01,855655,0.0061789215686274485,1.3585605814942476,0.2478593130672172,0.6057947582689578,70
chr01,855789,0.0068777310924369745,1.6664645552411925,0.20116937622446618,0.6964381307183944,69
chr01,903574,0.0069341991341991364,1.701578828225062,0.19661221186896297,0.7063895110074669,68
chr01,906860,0.007821008403361345,2.170745821417476,0.14534082057250422,0.8376123921742396,69
chr01,925316,-0.007330018939393938,1.8559803608763945,0.17794029804928438,0.7497256863256321,65
chr01,954863,0.006788235294117646,1.5004822397557842,0.22523070889120209,0.6473723962684604,64
chr01,964194,-0.009087096774193552,2.710026244123289,0.10462184435578843,0.9803776281579303,66
chr01,1021452,-0.00783080808080808,2.1446102002152143,0.1477479896549164,0.8304784196698294,69
chr01,1026340,0.009371863799283155,3.007467071684736,0.08762225927459508,1.057385553054214,67
chr01,1048089,0.008097670250896059,2.2230604032455976,0.14080057092964304,0.8513955841776366,67
chr01,1096028,0.011536936936936932,4.57050560046855,0.036292225242045485,1.4401864024053093,67
chr01,1096036,0.011536936936936932,4.57050560046855,0.036292225242045485,1.4401864024053093,67
chr01,1125870,-0.009989864864864865,3.59639602418039,0.06221757324148227,1.2060869322884984,69
chr01,1125872,0.009989864864864867,3.59639602418039,0.06221757324148227,1.2060869322884984,69
chr01,1139517,-0.009167895167895172,3.056547860090341,0.08492561210169099,1.070961314267428,70
chr01,1164849,-0.009621031746031747,2.932965213279848,0.09178543832854433,1.0372262137354293,64
chr01,1205428,-0.008796861377506538,2.666611473984063,0.10723616747201031,0.9696587157214243,68
chr01,1206984,0.007568609022556392,1.8486406959843,0.1787126658275014,0.7478446668336751,66
chr01,1207368,-0.008247180451127822,2.238213610903324,0.13955174662416847,0.8552647235286908,66
chr01,1237179,-0.008344651952461804,2.4332623831661313,0.12349686976736865,0.9083440501774926,69
chr01,1237241,0.007922249793217536,2.23378618455717,0.1396489463296865,0.8549623367616102,70
chr01,1308414,-0.008500000000000002,2.3395955181421466,0.13105026496566544,0.8825620966326034,66
chr01,1310641,-0.007922249793217536,2.23378618455717,0.1396489463296865,0.8549623367616102,70
chr01,1310850,-0.007922249793217536,2.23378618455717,0.1396489463296865,0.8549623367616102,70
chr01,1369076,0.00830714285714286,2.266949214955824,0.1371575177496853,0.8627803832637811,65
chr01,1394356,-0.010033424908424904,3.391988971211231,0.07007682179769888,1.1544256030018076,67
chr01,1401980,-0.005506410256410257,1.0194864538069495,0.3166954926356637,0.4993581176744705,62
chr01,1446475,-0.008680580762250454,2.494321356714783,0.11911214943270577,0.9240439382445494,67
chr01,1456038,-0.006765567765567763,1.6055550082925338,0.20963892810316656,0.6785280695383721,67
chr01,1517611,0.008594651952461804,2.6136310804421945,0.11064810413802963,0.9560560229427418,69
chr01,1560405,-0.008222550675675675,2.396917691384292,0.12628548607794976,0.8986465598046192,69
chr01,1560447,-0.008222550675675675,2.396917691384292,0.12628548607794976,0.8986465598046192,69
chr01,1569992,0.00675607287449393,1.4876214149925928,0.22720538146608996,0.6435813863705739,64
chr01,1653991,-0.008355405405405405,2.3197960144360072,0.13258743143366908,0.8774976427314785,67
chr01,1704109,0.005290305010893248,0.8126158278435304,0.37101325812101704,0.4306105706385461,61
chr01,1884958,-0.007856321839080463,2.0093596539336622,0.16150364793074398,0.7918176636839613,62
chr01,1913773,0.005965733590733593,1.0834168383853549,0.30191256078059997,0.5201188181984168,65
chr01,1987026,0.004998345740281225,0.8719537417473774,0.35371901909211834,0.4513415880091353,70
chr01,1994535,0.005620313862249348,1.0676780391238596,0.3052419700741774,0.5153557521114825,68
chr01,1994595,0.0048888888888888905,0.7669977823012226,0.38442260470520195,0.4151910829959545,66
chr01,2022653,0.005018251273344655,0.8560262318157273,0.3581736603850353,0.4459063547517395,69
chr01,2086633,-0.00580641025641026,1.15914965469534,0.2855034377985937,0.5443886579681497,69
chr01,2108744,-0.0043078547297297305,0.6407613944458607,0.4262645594084439,0.37032077406921493,69
chr01,2120416,0.00166200657894737,0.09587204537714952,0.7577875899354166,0.12045251131584288,70
