chrom,pos,beta,F,p,LOD,n
chr01,131685,4.369747899159667e-05,0.6866169425746904,0.410259654834671,0.38694118969697155,69
chr01,131821,4.458874458874465e-05,0.693772442274367,0.4078882519882515,0.38945880306768205,68
chr01,200772,-4.28571428571429e-05,0.6800000000000062,0.41247001541874784,0.3846076170813091,70
chr01,200779,5.7983193277310975e-05,1.3204798628963557,0.2545916830611561,0.5941557878765644,69
chr01,222996,-6.250000000000006e-05,1.319148936170213,0.2551568268040775,0.5931928074858676,64
chr01,223269,-6.250000000000006e-05,1.319148936170213,0.2551568268040775,0.5931928074858676,64
chr01,238341,5.9821428571428646e-05,1.3225022775585145,0.25435702203149396,0.5945562683041671,67
chr01,238503,5.8080808080808125e-05,1.3227467811159264,0.25418827848618997,0.5948444801633557,69
chr01,238526,6.256109481915939e-05,1.320465890182997,0.25492223350730725,0.5935922850939077,64
chr01,243020,4.3277310924369766e-05,0.6733441893995492,0.4147980925246666,0.38216324940912105,69
chr01,244975,-4.2483660130718934e-05,0.6675331276094084,0.4167663318422864,0.380107372447746,70
chr01,251624,4.248366013071893e-05,0.6675331276094084,0.4167663318422864,0.380107372447746,70
chr01,351727,4.4563279857398117e-07,7.241541044439309e-05,0.9932363684697139,0.002947386644115017,67
chr01,378870,1.4705882352941177e-05,0.07706464228203143,0.782170249976375,0.10669870655929907,69
chr01,409030,1.4285714285714297e-05,0.0727191470344012,0.7882468902782845,0.10333773391674696,69
chr01,409188,1.4705882352941194e-05,0.0681318681318984,0.7949278272961905,0.0996722998087618,65
chr01,412390,-3.033088235294118e-05,0.32517321016162126,0.5705117578260298,0.24373540066497004,66
chr01,412674,-1.515151515151517e-05,0.0793705332600484,0.7790337428019035,0.10844373103693475,68
chr01,415635,-1.5625000000000017e-05,0.0818198165797337,0.7757558935561072,0.11027491631850053,67
chr01,460564,1.4705882352941173e-05,0.07706464228203143,0.782170249976375,0.10669870655929907,69
chr01,475305,-6.060606060606066e-05,1.319587628865934,0.25494133854943424,0.5935597382918575,66
chr01,476636,-4.3277310924369766e-05,0.6733441893995492,0.4147980925246666,0.38216324940912105,69
chr01,476659,-4.248366013071894e-05,0.6675331276094082,0.4167663318422864,0.380107372447746,70
chr01,494511,-7.316017316017324e-05,1.9015619830041877,0.17255911747369906,0.7630620890302374,68
chr01,545840,-4.390681003584235e-05,0.649380640704973,0.42327254161522276,0.3733799040083435,67
chr01,553844,4.265202702702703e-05,0.6505102016536238,0.4227840496677988,0.3738814056406938,69
chr01,556600,-5.729166666666671e-05,1.252705882352966,0.2670931634288691,0.5733372281265704,68
chr01,572004,4.687500000000004e-05,0.6788321167883712,0.4131474460526029,0.38389492757095184,64
chr01,572024,-4.687500000000004e-05,0.6788321167883712,0.4131474460526029,0.38389492757095184,64
chr01,592304,4.194078947368428e-05,0.6461285549893396,0.4243013477510773,0.3723255887379181,70
chr01,611254,4.217854217854221e-05,0.6562586420202247,0.42070985440617026,0.3760173152611132,70
chr01,611258,-4.217854217854221e-05,0.6562586420202247,0.42070985440617026,0.3760173152611132,70
chr01,611281,4.217854217854221e-05,0.6562586420202247,0.42070985440617026,0.3760173152611132,70
chr01,611393,4.217854217854221e-05,0.6562586420202247,0.42070985440617026,0.3760173152611132,70
chr01,639463,1.4705882352941189e-05,0.07791554959785306,0.7810713301597231,0.10730930302385851,64
chr01,642128,4.5238095238095306e-05,0.6481887878701352,0.42378912085505815,0.3728501963115395,65
chr01,643414,4.3722943722943785e-05,0.6668218337981526,0.41709960567728843,0.37976022073258786,68
chr01,679690,-4.28571428571429e-05,0.6800000000000062,0.41247001541874784,0.3846076170813091,70
chr01,684439,4.28571428571429e-05,0.6800000000000062,0.41247001541874784,0.3846076170813091,70
chr01,684464,4.28571428571429e-05,0.6800000000000062,0.41247001541874784,0.3846076170813091,70
chr01,709138,-4.4117647058823566e-05,0.6796338672769756,0.41268230228089686,0.38438415527221437,68
chr01,722292,-4.687500000000004e-05,0.8040345821326242,0.3733584030993884,0.4278740696507742,64
chr01,732608,-4.369747899159668e-05,0.6866169425746905,0.410259654834671,0.38694118969697155,69
chr01,764433,-4.369747899159668e-05,0.6866169425746905,0.410259654834671,0.38694118969697155,69
chr01,855655,1.4285714285714299e-05,0.0748898678414346,0.7851753351822295,0.10503335140837709,70
chr01,855789,1.470588235294118e-05,0.07706464228203143,0.782170249976375,0.10669870655929907,69
chr01,903574,1.562500000000001e-05,0.08419560595324335,0.7725999017457906,0.11204535142193063,68
chr01,906860,1.5151515151515151e-05,0.08167411621293746,0.7759231117245666,0.11018131199973372,69
chr01,925316,-1.6129032258064537e-05,0.08197474167623309,0.7755783513041933,0.1103743218733034,65
chr01,954863,0.0,0.0,1.0,-0.0,64
chr01,964194,-1.666666666666667e-05,0.08974059359665217,0.7654779424073446,0.11606731917707441,66
chr01,1021452,-1.5625000000000027e-05,0.08657237646239047,0.7694904001068018,0.11379679390482132,69
chr01,1026340,1.6666666666666684e-05,0.09227640716722812,0.7622731543105468,0.11788937491721975,67
chr01,1048089,3.3333333333333355e-05,0.4033204762703282,0.5276087160865925,0.2776880385293042,67
chr01,1096028,3.0399274047186933e-05,0.3310025081705809,0.5670557407246355,0.24637424851575657,67
chr01,1096036,3.0399274047186933e-05,0.3310025081705809,0.5670557407246355,0.24637424851575657,67
chr01,1125870,-1.6129032258064547e-05,0.0917874396135253,0.7628556601698584,0.11755762708021775,69
chr01,1125872,1.6129032258064547e-05,0.0917874396135253,0.7628556601698584,0.11755762708021775,69
chr01,1139517,-2.1114864864864852e-06,0.0017169080075549975,0.9670718736334973,0.014541247569060866,69
chr01,1164849,-5.055055055055059e-05,0.7713252224476717,0.38319829623209667,0.41657643053984966,64
chr01,1205428,-5.964912280701763e-05,1.3389021479713088,0.25139842008265334,0.5996374559720243,68
chr01,1206984,3.133903133903138e-05,0.3360381861574961,0.5641601803377929,0.24859757055544618,66
chr01,1207368,-4.9857549857549894e-05,0.7915673841928478,0.3769587622123216,0.42370615728281286,66
chr01,1237179,-4.615384615384619e-05,0.7538547020419142,0.3883579585232687,0.4107677905292112,69
chr01,1237241,4.5833333333333374e-05,0.762770000926988,0.38553687129390113,0.4139340813387155,70
chr01,1308414,-4.985754985754985e-05,0.7915673841928477,0.3769587622123216,0.42370615728281286,66
chr01,1310641,-4.583333333333337e-05,0.762770000926988,0.38553687129390113,0.4139340813387155,70
chr01,1310850,-4.583333333333337e-05,0.762770000926988,0.38553687129390113,0.4139340813387155,70
chr01,1369076,9.339080459770121e-05,3.085908063300578,0.08383237323827283,1.0765882390816865,65
chr01,1394356,-4.9537037037037076e-05,0.8017930272121139,0.3738618791351115,0.42728881546971365,67
chr01,1401980,-2.0000000000000015e-05,0.13068048033909724,0.7189974489591919,0.1432726505140736,62
chr01,1446475,-3.0677655677655716e-05,0.3340492444580507,0.5652814193011986,0.24773528948695248,67
chr01,1456038,-4.953703703703708e-05,0.8017930272121138,0.3738618791351115,0.42728881546971365,67
chr01,1517611,4.615384615384618e-05,0.7538547020419142,0.3883579585232687,0.4107677905292112,69
chr01,1560405,-4.54159592529712e-05,0.7347263847422543,0.39441111379692173,0.40405085591979156,69
chr01,1560447,-4.54159592529712e-05,0.7347263847422543,0.39441111379692173,0.40405085591979156,69
chr01,1569992,3.282051282051285e-05,0.34101065658298246,0.5613651106892122,0.25075458262784406,64
chr01,1653991,-4.7640653357531825e-05,0.7561608711480046,0.38773247343335426,0.41146782436726004,67
chr01,1704109,-1.4705882352941199e-05,0.06738159070598561,0.7961072329940002,0.09902843030131028,60
chr01,1884958,-4.726890756302523e-05,0.759123540327349,0.3870758867443057,0.41220388262077995,62
chr01,1913773,1.3513513513513547e-05,0.06684350132628591,0.7968321466361075,0.09863315346857876,65
chr01,1987026,1.612903225806451e-05,0.094243070362472,0.7597888724082098,0.11930707125392258,70
chr01,1994535,2.2401433691756306e-06,0.0018201674554044621,0.9661006259525704,0.014977636503797622,67
chr01,1994595,2.380952380952364e-06,0.0019330490012567816,0.965070203548481,0.015441092972544798,65
