chrom,pos,beta,F,p,LOD,n
chr01,131685,0.0009428571428571429,0.8972628466879081,0.3468708066543821,0.4598322497181005,70
chr01,131821,0.000511344537815126,0.2729472683631125,0.6030847872880648,0.21962162639586066,69
chr01,200772,-0.0008222222222222221,0.6952895843837557,0.4072483971957399,0.39014061626540886,71
chr01,200779,0.0011192810457516336,1.3721322841431471,0.24553406686776708,0.6098882427415734,70
chr01,222996,-0.0008077651515151516,0.5897093525090981,0.44540037947245137,0.35124941729138015,65
chr01,223269,-0.0008077651515151516,0.5897093525090981,0.44540037947245137,0.35124941729138015,65
chr01,238341,0.0006250000000000001,0.4052795507810508,0.5265770697628543,0.2785380565331846,68
chr01,238503,0.0006244881244881251,0.42024239529807855,0.5189992097265107,0.2848333034457173,70
chr01,238526,0.00039015151515151545,0.14077033651542398,0.7087766037962152,0.1494906266315875,65
chr01,243020,0.0002279411764705884,0.0520042566718301,0.8202960485066573,0.08602938050789447,70
chr01,244975,-0.0003259141494435617,0.10815078484635501,0.7432554125825275,0.128861919464208,71
chr01,251624,0.0003259141494435615,0.10815078484635501,0.7432554125825275,0.128861919464208,71
chr01,351727,0.00014705882352941194,0.02061752614677126,0.8862632949003288,0.05243723687681194,68
chr01,378870,1.4285714285714546e-05,0.00020202020202026962,0.9887013641659161,0.004934866623345608,70
chr01,409030,-4.901960784313451e-06,2.3792466710204803e-05,0.9961224140262669,0.0016872876111193437,70
chr01,409188,2.3963133640553238e-05,0.0005146486193251305,0.9819714316171465,0.007901146909086446,66
chr01,412390,-0.0004852941176470593,0.23986579702194985,0.6259519854353279,0.2034589787068657,67
chr01,412674,-0.00011176470588235324,0.012120773471850716,0.9126636294319498,0.039689256199053495,69
chr01,415635,5.757575757575734e-05,0.0032073037187506552,0.9550086009471813,0.01999271707899773,68
chr01,460564,0.0001000000000000002,0.010011056629170845,0.9205948525281077,0.03593145777670509,70
chr01,475305,-0.0008146167557932266,0.6804848404705877,0.41243695122268875,0.38464243215376065,67
chr01,476636,-0.00031372549019607866,0.09858028574790971,0.7545012478429616,0.12234003762349493,70
chr01,476659,-0.00041057233704292574,0.17179177502948542,0.6798100417557179,0.1676124245618925,71
chr01,494511,-0.0009747474747474747,0.9434859163249223,0.33487664425228436,0.4751151409822689,69
chr01,545840,-0.0008374019180470796,0.6801077514754945,0.4125202624282348,0.38455471464217666,68
chr01,553844,0.0010032894736842109,1.010157143895135,0.31842834413885074,0.4969882815272659,70
chr01,556600,-0.0009983108108108107,1.0068096319378423,0.31927854050820614,0.4958302704742248,69
chr01,572004,0.0010056818181818183,0.9227903229199875,0.3404158520629331,0.46799022443009786,65
chr01,572024,-0.0010056818181818183,0.9227903229199875,0.3404158520629331,0.46799022443009786,65
chr01,592304,0.0009182692307692315,0.8609992519412115,0.35669377895315557,0.4477044650655614,71
chr01,611254,0.0011866028708133972,1.4569529057342272,0.23153728370060622,0.6353790659778336,71
chr01,611258,-0.001186602870813397,1.4569529057342272,0.23153728370060622,0.6353790659778336,71
chr01,611281,0.0011866028708133972,1.4569529057342272,0.23153728370060622,0.6353790659778336,71
chr01,611393,0.0011866028708133972,1.4569529057342272,0.23153728370060622,0.6353790659778336,71
chr01,639463,0.0010571428571428572,1.0805040021798753,0.30255784293609495,0.519191584758589,65
chr01,642128,0.001547222222222222,2.219455147490397,0.1411930694363292,0.8501866204189827,66
chr01,643414,0.0014835858585858586,2.2209585957602798,0.14084144647405542,0.8512695232747118,69
chr01,679690,-0.0014138888888888884,2.097334785479026,0.15208515798066172,0.8179131667597067,71
chr01,684439,0.0014138888888888884,2.097334785479026,0.15208515798066172,0.8179131667597067,71
chr01,684464,0.0014138888888888884,2.097334785479026,0.15208515798066172,0.8179131667597067,71
chr01,709138,-0.001423109243697479,2.0446279962316334,0.15739111679214687,0.8030197830126693,69
chr01,722292,-0.0011316287878787876,1.3502024390234701,0.2496259759454373,0.6027102241867812,65
chr01,732608,-0.001271428571428571,1.6851082467776184,0.1986328119331462,0.7019490092924658,70
chr01,764433,-0.0016571428571428568,2.889304299499824,0.09373972401311523,1.0280763294562778,70
chr01,855655,0.0018365079365079361,3.61401495527358,0.061471733036549264,1.2113245428967008,71
chr01,855789,0.001757142857142857,3.2376570407110057,0.07640026665309442,1.1169051256420406,70
chr01,903574,0.001623737373737374,2.677962554266502,0.10643510474968598,0.9729151080880302,69
