chrom,pos,beta,F,p,LOD,n
chr01,131685,-0.000842857142857143,1.1442908247123724,0.2885299452400738,0.5398091066759042,70
chr01,131821,-0.0008840336134453782,1.2323773135920797,0.270913609770971,0.5671691769529342,69
chr01,200772,0.0008880952380952373,1.310033554945075,0.25634345135899356,0.591177772723212,71
chr01,200779,-0.0007254901960784307,0.8867475043943761,0.3496936690772523,0.4563122301720339,70
chr01,222996,0.0010620265151515147,1.7387802456304304,0.19206705879911445,0.7165471140998896,65
chr01,223269,0.0010620265151515147,1.7387802456304304,0.19206705879911445,0.7165471140998896,65
chr01,238341,-0.0006232638888888887,0.6169206700487682,0.4350045135700126,0.3615062368192004,68
chr01,238503,-0.0005515970515970516,0.5085387151962854,0.4782123103571818,0.3203792482717287,70
chr01,238526,-0.0008508522727272725,1.0553593851364267,0.30820423346113535,0.5111614001530207,65
chr01,243020,-0.0007859477124182998,0.9973305601088314,0.32149784941041604,0.4928219278480422,70
chr01,244975,0.0007213831478537361,0.8574340826131533,0.3576851907972558,0.44649904052806105,71
chr01,251624,-0.0007213831478537359,0.8574340826131533,0.3576851907972558,0.44649904052806105,71
chr01,351727,-0.0007058823529411765,0.7631895928691833,0.3854997943562185,0.4139758492861328,68
chr01,378870,-0.0006285714285714285,0.633581026450547,0.4288148361757419,0.3677301972943126,70
chr01,409030,-0.0006462418300653591,0.6712499371881141,0.41547846357091056,0.38145148305850013,70
chr01,409188,-0.0006691244239631336,0.6377448142306731,0.42748219519202346,0.36908196910162105,66
chr01,412390,0.00041978609625668444,0.2733177644733513,0.6028923539233312,0.21976022396341197,67
chr01,412674,0.000726050420168067,0.8335289363273476,0.3645277170142569,0.438269444331733,69
chr01,415635,0.0007082251082251083,0.7698143660756263,0.38345716698547505,0.4162831406609272,68
chr01,460564,-0.0007857142857142855,0.9975558185098247,0.3214436031956869,0.4928952123801918,70
chr01,475305,0.0005481283422459891,0.4699663683610677,0.4954404322884537,0.305008554061766,67
chr01,476636,0.0006143790849673197,0.6059744491563538,0.439007932673099,0.3575276321837838,70
chr01,476659,0.0005520667726550079,0.49959909734576674,0.48205655493822464,0.3169020072865448,71
chr01,494511,0.0003585858585858583,0.2015738115842538,0.6549023652634931,0.1838234410584051,69
chr01,545840,0.0007170880557977327,0.7886219571067355,0.37774212162178666,0.4228045847569444,68
chr01,553844,-0.0005230263157894735,0.43305359173849167,0.5127161580388733,0.29012299573193256,70
chr01,556600,0.0005152027027027022,0.4159791440287288,0.521152634498707,0.2830350624732767,69
chr01,572004,-0.0005397727272727267,0.4085426973194916,0.5250273694944813,0.2798180563833711,65
chr01,572024,0.0005397727272727267,0.4085426973194916,0.5250273694944813,0.2798180563833711,65
chr01,592304,-0.0005304487179487175,0.4572931907209208,0.5011522120471701,0.30003034835964554,71
chr01,611254,-0.0004700956937799036,0.36037695693034133,0.5502636134668342,0.2594292042396017,71
chr01,611258,0.0004700956937799038,0.36037695693034133,0.5502636134668342,0.2594292042396017,71
chr01,611281,-0.0004700956937799036,0.36037695693034133,0.5502636134668342,0.2594292042396017,71
chr01,611393,-0.0004700956937799036,0.36037695693034133,0.5502636134668342,0.2594292042396017,71
