chrom,pos,beta,F,p,LOD,n
chr01,131685,-0.00031428571428571443,0.687387700798145,0.40999838307981584,0.38721785601416286,69
chr01,131821,-0.0002058823529411767,0.29528853177502046,0.5886820353922053,0.23011921720138287,68
chr01,200772,0.00032026143790849675,0.7329873165366304,0.39492350251884756,0.4034870199466096,70
chr01,200779,-0.00033585858585858595,0.7833628678903124,0.37928005736444503,0.42103999200395936,69
chr01,222996,0.0002746823069403715,0.4886262919360171,0.48715480748519613,0.31233300725972446,64
chr01,223269,0.0002746823069403715,0.4886262919360171,0.48715480748519613,0.31233300725972446,64
chr01,238341,-0.00026836917562724025,0.474860781090262,0.49321201565948625,0.30696635164028385,67
chr01,238503,-0.00024113175675675685,0.4001584202394299,0.5291604798656024,0.27641259837946647,69
chr01,238526,-0.00017187500000000004,0.1981406159209725,0.6577761629781633,0.18192186888106807,64
chr01,243020,-0.00020580808080808113,0.29308809372375927,0.5900440691734259,0.22911555058819996,69
chr01,244975,0.00022645372645372657,0.36361361961718475,0.548512091262152,0.26081379450576286,70
chr01,251624,-0.00022645372645372657,0.36361361961718475,0.548512091262152,0.26081379450576286,70
chr01,351727,-9.893048128342261e-05,0.06668680098203625,0.7970392498059009,0.098520291459093,67
chr01,378870,-6.806722689075626e-05,0.0318531748395371,0.8588888502191635,0.06606303507422617,69
chr01,409030,-0.0001199494949494951,0.10092330196242062,0.7517124241830474,0.1239482717446601,69
chr01,409188,-3.5714285714285974e-05,0.008056691828553947,0.9287634225717881,0.0320948967234413,65
chr01,412390,0.00010606060606060619,0.07182117991938436,0.7895652372140591,0.1026119809291677,66
chr01,412674,0.0001470588235294118,0.15104357378250047,0.6987910073114032,0.1556526925559707,68
chr01,415635,7.932263814616763e-05,0.044045120873536875,0.8344261232695962,0.07861210796810053,67
chr01,460564,-6.848739495798338e-05,0.03238466113003685,0.8577291971011268,0.06664980628694178,69
chr01,475305,0.00024540441176470595,0.4112565315481557,0.5236224398297658,0.28098175004065223,66
chr01,476636,8.964646464646493e-05,0.055411899874769875,0.8146183840810375,0.08904579310239376,69
chr01,476659,0.00011179361179361182,0.08825968972403032,0.767306998474398,0.11503084065636122,70
chr01,494511,0.00018576388888888893,0.2414568047908274,0.6247860743505829,0.2042686588684279,68
chr01,545840,0.00014009009009009014,0.13237339261677594,0.7171645832955673,0.14438116592956093,67
chr01,553844,-0.0001621392190152803,0.18007289475363195,0.6726701099480752,0.1721978697350918,69
chr01,556600,0.00020836965998256323,0.2947506205031797,0.5890210059209335,0.22986921693976256,68
chr01,572004,-0.0001940371456500489,0.23141400204005486,0.6321707267923479,0.19916561840927366,64
chr01,572024,0.0001940371456500489,0.23141400204005486,0.6321707267923479,0.19916561840927366,64
chr01,592304,-0.0001823821339950372,0.2330915120737902,0.6307916363542019,0.2001140736013763,70
chr01,611254,-0.00027631578947368436,0.5405465084184419,0.46473455850743095,0.33279503139237326,70
chr01,611258,0.0002763157894736844,0.5405465084184419,0.46473455850743095,0.33279503139237326,70
chr01,611281,-0.00027631578947368436,0.5405465084184419,0.46473455850743095,0.33279503139237326,70
chr01,611393,-0.00027631578947368436,0.5405465084184419,0.46473455850743095,0.33279503139237326,70
