chrom,pos,beta,F,p,LOD,n
chr01,131685,-0.000514285714285714,1.7623383564175452,0.18890675449620317,0.7237525132905284,68
chr01,131821,-0.0005882352941176469,2.258946930543959,0.1376875870258712,0.8611052110078811,67
chr01,200772,0.0005416666666666664,2.0004979039848396,0.16187799006171721,0.7908121966113599,69
chr01,200779,-0.0005416666666666663,1.9390251852495657,0.16844817903781964,0.7735336794771691,68
chr01,222996,0.0006099706744868033,2.347791989543455,0.13054769415890302,0.8842307946407948,64
chr01,223269,0.0006099706744868033,2.347791989543455,0.13054769415890302,0.8842307946407948,64
chr01,238341,-0.0008416666666666665,5.18699036274123,0.026106576867114015,1.5832500697773875,66
chr01,238503,-0.0006455972101133388,2.7763437096240353,0.1004059456332059,0.9982405692702939,68
chr01,238526,-0.0006885080645161286,2.915248297029276,0.0928314594829366,1.032304821577247,63
chr01,243020,-0.0006874999999999996,3.211456401778332,0.07770800064108736,1.1095342649133775,68
chr01,244975,0.0006435810810810809,2.8492133731399947,0.09606877726102031,1.0174177368529442,69
chr01,251624,-0.0006435810810810807,2.8492133731399947,0.09606877726102031,1.0174177368529442,69
chr01,351727,-0.0005762867647058821,2.1810255310019317,0.14462528580638223,0.8397557697929197,66
chr01,378870,-0.0005428571428571426,1.9526501134946916,0.16698156957526197,0.7773314610289207,68
chr01,409030,-0.0005572916666666663,2.055637923670596,0.15636451393923007,0.8058618008222743,68
chr01,409188,-0.0005256157635467978,1.7201165636541091,0.19451417548559718,0.7110487433827873,64
chr01,412390,0.0005454545454545452,1.8214581503325362,0.18196969002263297,0.7400009447190398,65
chr01,412674,0.0005882352941176467,2.2589469305439587,0.1376875870258712,0.8611052110078811,67
chr01,415635,0.0006363636363636363,2.6053724729991687,0.11142225826347535,0.9530280436738546,66
chr01,460564,-0.0005268398268398269,1.8536974705393867,0.1779838996229156,0.7496192820797342,68
chr01,475305,0.0006202651515151513,2.4200731611555515,0.12479899533878265,0.9037889108120812,65
chr01,476636,0.0005268398268398268,1.8536974705393867,0.1779838996229156,0.7496192820797342,68
chr01,476659,0.00048358585858585847,1.5848831297084707,0.21242743938438588,0.672789385878968,69
chr01,494511,0.0005544642857142854,2.0158156023977165,0.16044608356980933,0.7946708794084857,67
chr01,545840,0.0006583333333333334,2.8813134652793932,0.0944711040508285,1.0247010091660678,66
chr01,553844,-0.0005187445510026154,1.8187917331618373,0.18206676087246618,0.7397693342012923,68
chr01,556600,0.0005878136200716846,2.262353278206826,0.13739622163663975,0.8620252101070379,67
chr01,572004,-0.000532258064516129,1.685231959130672,0.19911763688459347,0.7008902705480725,63
chr01,572024,0.000532258064516129,1.685231959130672,0.19911763688459347,0.7008902705480725,63
chr01,592304,-0.0005717317487266553,2.2169061451690557,0.1411985813937222,0.8501696665701451,69
chr01,611254,-0.0004978885135135132,1.676601801030913,0.19982107283475928,0.6993587136412248,69
chr01,611258,0.0004978885135135133,1.676601801030913,0.19982107283475928,0.6993587136412248,69
chr01,611281,-0.0004978885135135132,1.676601801030913,0.19982107283475928,0.6993587136412248,69
