chrom,pos,beta,F,p,LOD,n
chr01,131685,-1.4285714285714299e-05,0.024637681159420312,0.8757383796697009,0.05762561670374308,70
chr01,131821,-3.4033613445378124e-05,0.13528755148449814,0.7141709418071738,0.14619782436100856,69
chr01,200772,7.97619047619047e-05,0.7901737539892483,0.37713613400879453,0.42350185516046707,71
chr01,200779,-9.068627450980386e-05,1.0063456029403801,0.3193363783805224,0.49575160438573324,70
chr01,222996,7.196969696969696e-05,0.5598276923076924,0.45711381868924406,0.33997564965844185,65
chr01,223269,7.196969696969696e-05,0.5598276923076924,0.45711381868924406,0.33997564965844185,65
chr01,238341,-0.0001284722222222222,1.9547411461826356,0.16675781025257086,0.7779138163609783,68
chr01,238503,-0.00011015561015561022,1.491608514559754,0.2261845727861583,0.6455370200220885,70
chr01,238526,-0.0001439393939393939,2.3883433972171164,0.12725197260667273,0.8953354766882342,65
chr01,243020,-0.00010457516339869278,1.3334354653389495,0.2522368545411049,0.5981914579910378,70
chr01,244975,9.856915739268681e-05,1.2121084717258792,0.27474086986460794,0.5610767310548045,71
chr01,251624,-9.856915739268681e-05,1.2121084717258792,0.27474086986460794,0.5610767310548045,71
chr01,351727,-0.00010294117647058825,1.2823156225218069,0.2615662339437058,0.582418320586345,68
chr01,378870,-8.571428571428573e-05,0.8908296943231453,0.34859405435725344,0.4576800245176401,70
chr01,409030,-7.59803921568627e-05,0.6974545066438963,0.40656500916788973,0.39087000144617584,70
chr01,409188,-6.912442396313368e-05,0.5440943096803444,0.46343680004654875,0.334009483229274,66
chr01,412390,0.00010962566844919795,1.441503443302055,0.2342534217918247,0.6303140565577765,67
chr01,412674,0.00010672268907563023,1.416816786106674,0.2381285294440354,0.6231885699967493,69
chr01,415635,9.87012987012987e-05,1.1848917106648211,0.2803213003005142,0.5523439009856563,68
chr01,460564,-5.7142857142857155e-05,0.3930635838150292,0.5327928011885623,0.27344165175292934,70
chr01,475305,0.00012878787878787884,2.0895849555379633,0.15311070584785144,0.8149944413847519,67
chr01,476636,7.598039215686273e-05,0.6974545066438972,0.40656500916788973,0.39087000144617584,70
chr01,476659,7.034976152623213e-05,0.6121497669289754,0.4366564080366365,0.35986016208393334,71
chr01,494511,0.00011489898989898994,1.6449309951229658,0.20406979855604393,0.690221264225561,69
chr01,545840,6.015693112467305e-05,0.41707392826709605,0.5206398489278405,0.2834625947608573,68
chr01,553844,-5.674342105263156e-05,0.3846929863648514,0.5371753800484811,0.26988390023659087,70
chr01,556600,6.20777027027027e-05,0.4499335729369149,0.5046723098304198,0.29699052331813913,69
chr01,572004,-8.664772727272726e-05,0.8386577069159813,0.3632731160033763,0.4397667408749659,65
chr01,572024,8.664772727272726e-05,0.8386577069159813,0.3632731160033763,0.4397667408749659,65
chr01,592304,-5.168269230769234e-05,0.3264151667498182,0.5696339857336495,0.24440410754487352,71
chr01,611254,-3.269537480063796e-05,0.13089078497908369,0.7186158200404702,0.14350322620644188,71
chr01,611258,3.2695374800637965e-05,0.13089078497908369,0.7186158200404702,0.14350322620644188,71
chr01,611281,-3.269537480063796e-05,0.13089078497908369,0.7186158200404702,0.14350322620644188,71
chr01,611393,-3.269537480063796e-05,0.13089078497908369,0.7186158200404702,0.14350322620644188,71
chr01,639463,-3.571428571428571e-05,0.13496529463852125,0.7145696572897201,0.14595542915151583,65
chr01,642128,-7.222222222222219e-05,0.6209489910152988,0.43360382004693043,0.36290690032115824,66
chr01,643414,-4.292929292929294e-05,0.21514683496483306,0.6442664127942763,0.19093450891179925,69
chr01,679690,5.158730158730154e-05,0.32834753422574553,0.568496488776514,0.24527221331519775,71
chr01,684439,-5.158730158730154e-05,0.32834753422574553,0.568496488776514,0.24527221331519775,71
chr01,684464,-5.158730158730154e-05,0.32834753422574553,0.568496488776514,0.24527221331519775,71
chr01,709138,6.764705882352939e-05,0.5420875420875424,0.4641389594027885,0.333351975766467,69
chr01,722292,5.68181818181818e-05,0.3511705685618728,0.5555723997744224,0.25525933767057013,65
chr01,732608,4.2857142857142856e-05,0.22238372093023281,0.6387392202858592,0.19467641618775455,70
chr01,764433,4.2857142857142856e-05,0.23042168674698832,0.632751851774862,0.19876657518681204,70
chr01,855655,-2.341269841269837e-05,0.06737723639132076,0.7959674289695685,0.09910470325252946,71
chr01,855789,-2.857142857142857e-05,0.09784172661870512,0.75539248894232,0.12182733778638775,70
chr01,903574,-2.9040404040403975e-05,0.09908056323538823,0.7539139881453674,0.12267819869865544,69
chr01,906860,-3.83986928104575e-05,0.17678343405574903,0.6754779579059795,0.17038881824223098,70
chr01,925316,7.077205882352941e-05,0.5817102578371358,0.4484447992298676,0.34829100828386345,66
chr01,954863,-4.047619047619049e-05,0.18469450897249934,0.6688358923657516,0.17468042899289166,65
chr01,964194,4.077060931899641e-05,0.18461304708847676,0.6688594827601395,0.17466511133791554,67
chr01,1021452,4.504504504504515e-06,0.002440775305096946,0.9607420052428919,0.01739322080412109,70
chr01,1026340,-4.7515257192676554e-05,0.26698367344715296,0.6070895038115941,0.21674727573537209,68
chr01,1048089,-3.138622493461202e-05,0.11709400539363968,0.7332951993627161,0.1347211581751334,68
chr01,1096028,-3.859649122807019e-05,0.17000441721970647,0.6814440991091786,0.1665697648390886,68
chr01,1096036,-3.859649122807019e-05,0.17000441721970647,0.6814440991091786,0.1665697648390886,68
chr01,1125870,2.9605263157894773e-05,0.10428855438795818,0.7477335991104174,0.12625310406589849,70
chr01,1125872,-2.9605263157894746e-05,0.1042885543879578,0.7477335991104174,0.12625310406589849,70
chr01,1139517,1.9656019656019653e-05,0.046121237812632464,0.8305983246225079,0.08060894922895033,70
chr01,1164849,8.349420849420848e-05,0.7630700432015701,0.3856870770201153,0.413764912528508,65
chr01,1205428,4.881154499151109e-05,0.2783015119664243,0.5995593307512743,0.2221678338446542,69
chr01,1206984,-6.868131868131888e-06,0.005203546737456228,0.9427154906229629,0.02561935656894178,67
chr01,1207368,2.4725274725274727e-05,0.06687837408701172,0.796754459236105,0.09867549720946725,67
chr01,1237179,-4.71464019851117e-05,0.2635743812744948,0.6093391599846412,0.21514091047106365,70
chr01,1237241,4.233870967741939e-05,0.21730933211070522,0.6425660994592562,0.1920821907143877,71
chr01,1308414,4.120879120879094e-06,0.0020039805562501734,0.9644311968022604,0.015728749787800797,67
chr01,1310641,-4.233870967741939e-05,0.21730933211070522,0.6425660994592562,0.1920821907143877,71
chr01,1310850,-4.233870967741939e-05,0.21730933211070522,0.6425660994592562,0.1920821907143877,71
chr01,1369076,-2.7777777777777733e-06,0.0008672204230409521,0.9765984476283901,0.010283970392833127,66
chr01,1394356,-8.928571428571394e-06,0.009169468448692613,0.9240034580112102,0.03432640346346823,68
chr01,1401980,-6.029106029106033e-05,0.3655674914934178,0.547672823013275,0.2614788093874612,63
chr01,1446475,-4.155614500442089e-05,0.19559635193766448,0.6597449958134938,0.1806238952326998,68
chr01,1456038,-4.464285714285717e-05,0.221696718888561,0.6393026364980876,0.19429350452247854,68
chr01,1517611,3.432588916459882e-05,0.14062728899242283,0.7088252875481618,0.14946079726275532,70
chr01,1560405,-7.236842105263159e-05,0.6332275132275139,0.42894305741225547,0.36760035698316723,70
chr01,1560447,-7.236842105263159e-05,0.6332275132275139,0.42894305741225547,0.36760035698316723,70
chr01,1569992,8.974358974358972e-05,0.8782361308677089,0.3522640219343699,0.4531317107025774,65
chr01,1653991,-8.070175438596494e-05,0.7497543874718829,0.38969075881261483,0.4092798930122222,68
chr01,1704109,7.625272331154683e-05,0.6179066834804532,0.4349720069950018,0.3615386915483238,61
chr01,1884958,-2.383367139959432e-05,0.05825928188579012,0.8100781932037229,0.09147305860542725,63
chr01,1913773,0.00010808270676691732,1.2964911716364982,0.2590994119586171,0.5865335726699743,66
chr01,1987026,9.959677419354842e-05,1.2199427299791856,0.2732086747833074,0.5635055152734076,71
chr01,1994535,0.00011682650392327812,1.660193603519046,0.20207577565574505,0.6944857455128908,68
chr01,1994595,0.00013611111111111113,2.1695068404184714,0.14567265815680572,0.8366219549282313,66
chr01,2022653,9.222497932175347e-05,1.0283585539120272,0.3141392269216037,0.5028778293706907,70
chr01,2086633,-9.58333333333333e-05,1.0940722041424606,0.2992746280171344,0.5239301003306152,70
chr01,2108744,-0.0001430921052631579,2.5228144989339008,0.1168493837639523,0.932373573632223,70
chr01,2120416,0.0001654647435897436,3.498833599354534,0.0656536838240249,1.1827409006550604,71
chr01,2120420,-0.00016546474358974367,3.498833599354535,0.0656536838240249,1.1827409006550604,71
chr01,2139637,-0.00016546474358974367,3.498833599354535,0.0656536838240249,1.1827409006550604,71
chr01,2168473,0.000147875816993464,2.74317729850204,0.10227819877144045,0.9902169289690524,70
chr01,2224895,-0.00012433155080213907,1.7833838247656522,0.18639214579663368,0.7295723919232819,67
chr01,2224903,-0.00012433155080213907,1.7833838247656522,0.18639214579663368,0.7295723919232819,67
chr01,2224907,-0.00012433155080213907,1.7833838247656522,0.18639214579663368,0.7295723919232819,67
chr01,2236918,-0.0001546218487394958,2.9323581006749335,0.09144555202034108,1.038837414080415,69
chr01,2298034,-0.00014285714285714287,2.533532041728765,0.11608896472121344,0.9352090618158069,70
chr01,2298264,-0.00014285714285714287,2.533532041728765,0.11608896472121344,0.9352090618158069,70
chr01,2327205,0.00017424242424242427,3.7615947925142423,0.05665453349026941,1.2467653322077987,69
chr01,2362289,-0.00016428571428571422,3.4814803039455655,0.06631020727078928,1.1784196145790278,71
chr01,2362398,-0.00016428571428571422,3.4814803039455655,0.06631020727078928,1.1784196145790278,71
chr01,2362914,-0.00015714285714285713,3.1166666666666645,0.08198462426169557,1.0862675893776732,70
chr01,2363350,-0.0001617647058823529,3.1366849960722685,0.081166278586486,1.0906243656554642,68
chr01,2387165,-0.00012433155080213905,1.783383824765652,0.18639214579663368,0.7295723919232819,67
chr01,2435235,-0.00021394686907020874,5.42509446303717,0.023069605992093303,1.6369598227706683,65
chr01,2446840,-0.0002012987012987013,4.982560331825034,0.02900333948124134,1.5375519940052995,68
chr01,2449842,0.0001742424242424242,3.761594792514236,0.056654533490269686,1.2467653322077967,69
chr01,2502358,0.00014563492063492066,2.7066219404473015,0.10448082765725737,0.9809633957401721,71
chr01,2502602,-0.00016035353535353536,3.3066702977598426,0.07346908665200301,1.1338953591546808,69
chr01,2514066,0.00014285714285714287,2.533532041728765,0.11608896472121344,0.9352090618158069,70
chr01,2541995,0.00019419642857142859,4.521031708836679,0.03728313925862946,1.4284875269698663,67
chr01,2561595,-0.00021792763157894743,6.453674984964902,0.013360819860672246,1.8741668914082898,70
chr01,2594237,-0.00021137521222410862,5.908132440158721,0.017754524470472505,1.7506909551627272,69
chr01,2617554,0.00019377990430622,4.916101078328096,0.029904409712586733,1.524264765768057,71
chr01,2681870,0.00019377990430622,4.916101078328096,0.029904409712586733,1.524264765768057,71
chr01,2724856,0.00019524617996604418,4.748698037040464,0.03284096885790167,1.4835840390241646,69
chr01,2759021,-0.00019311246730601585,4.52439360067068,0.03715667159094786,1.429963196035383,68
