chrom,pos,beta,F,p,LOD,n
chr01,131685,0.0007999999999999997,0.38911028392088354,0.5348544415940678,0.2717643933312744,70
chr01,131821,0.00018193277310924358,0.020261061950549296,0.8872375606046475,0.051960080905284936,69
chr01,200772,0.0007884920634920632,0.37933143047378576,0.5399877083301203,0.2676161258532502,71
chr01,200779,-0.0004763071895424837,0.1426528888018351,0.706834153660149,0.15068247389676684,70
chr01,222996,0.0005246212121212118,0.1495693164773946,0.700250526223326,0.15474655614123697,65
chr01,223269,0.0005246212121212118,0.1495693164773946,0.700250526223326,0.15474655614123697,65
chr01,238341,-0.0006579861111111114,0.2608848272768393,0.6112172087769274,0.21380442673006203,68
chr01,238503,-0.00041031941031941075,0.10554754068191387,0.7462686870072831,0.1271047807368995,70
chr01,238526,-0.00044365530303030315,0.1059972839368883,0.745826892213888,0.12736196137490158,65
chr01,243020,-0.0008537581699346401,0.43576228648138077,0.5114048277222665,0.29123517649888137,70
chr01,244975,0.0007325119236883944,0.3266130564809338,0.5695172915174873,0.24449308546262444,71
chr01,251624,-0.0007325119236883943,0.3266130564809338,0.5695172915174873,0.24449308546262444,71
chr01,351727,-0.0009852941176470597,0.5682169501927438,0.45364923083734476,0.3432798211327398,68
chr01,378870,-0.0012142857142857146,0.8835441034715962,0.3505599177498018,0.4552377416797968,70
chr01,409030,-0.0013447712418300645,1.084689987540695,0.3013395264531953,0.5209438985469221,70
chr01,409188,-0.001505069124423964,1.2631496832938955,0.26525372462346763,0.5763385091342098,66
chr01,412390,0.0010962566844919795,0.7585707420587362,0.38698161811417764,0.4123096637696652,67
chr01,412674,0.0010109243697478995,0.6097439000238156,0.4376345780300668,0.35888837119386685,69
chr01,415635,0.0010982683982683984,0.7012859916906026,0.4053741844160378,0.392143912087631,68
chr01,460564,-0.000885714285714286,0.4696092099400692,0.4954965135246986,0.30495939700577296,70
chr01,475305,0.0002638146167557936,0.04172785335017104,0.8387776702758271,0.07635313972919508,67
chr01,476636,0.0007107843137254906,0.30144100057243833,0.5847788749889167,0.23300832456157528,70
chr01,476659,0.0005914149443561209,0.21255613242284785,0.646221241115247,0.1896187709430581,71
chr01,494511,-0.0001275252525252522,0.009643400858787777,0.9220660314860716,0.035237976903867436,69
chr01,545840,0.0004093286835222323,0.09532544877681041,0.7584855640663996,0.12005268054101507,68
chr01,553844,-3.865131578947414e-05,0.0008855665046076817,0.9763468491808726,0.01039587093423112,70
chr01,556600,0.0001051520270270274,0.0064872601487273186,0.9360450847286661,0.02870323291004384,69
chr01,572004,-0.0001538825757575762,0.013243157831146933,0.9087485723920314,0.0415562583917779,65
chr01,572024,0.0001538825757575762,0.013243157831146933,0.9087485723920314,0.0415562583917779,65
chr01,592304,-0.00016786858974358993,0.016940752384352976,0.8968212017520543,0.047294133134891767,71
chr01,611254,0.0003417065390749596,0.0705863588055984,0.7912771604055912,0.10167136966105761,71
chr01,611258,-0.00034170653907495985,0.0705863588055984,0.7912771604055912,0.10167136966105761,71
chr01,611281,0.0003417065390749596,0.0705863588055984,0.7912771604055912,0.10167136966105761,71
chr01,611393,0.0003417065390749596,0.0705863588055984,0.7912771604055912,0.10167136966105761,71
chr01,639463,0.00045952380952380935,0.11858229225636183,0.7317240676454284,0.1356526600497001,65
chr01,642128,0.0006888888888888886,0.2627118994743829,0.6100276311481847,0.21465049321315027,66
chr01,643414,0.0008712121212121213,0.44582412368509217,0.5066181884973202,0.2953192223184248,69
chr01,679690,-0.0007611111111111113,0.3533111883452793,0.5541887561732053,0.256342289779822,71
chr01,684439,0.0007611111111111113,0.3533111883452793,0.5541887561732053,0.256342289779822,71
chr01,684464,0.0007611111111111113,0.3533111883452793,0.5541887561732053,0.256342289779822,71
chr01,709138,-0.0007495798319327728,0.33365432301551085,0.5654513781358964,0.2476047331171662,69
chr01,722292,-0.00046401515151515147,0.12502514752525914,0.7248275012148003,0.13976533713139566,65
chr01,732608,-0.0007142857142857142,0.30282302310005416,0.5839212329361528,0.23364573235387223,70
chr01,764433,-0.0008571428571428573,0.4593249724179832,0.5002391986175416,0.3008222800659501,70
chr01,855655,0.0009865079365079365,0.5956308847343633,0.4428851300138452,0.35370890102331426,71
chr01,855789,0.0008857142857142854,0.4696092099400691,0.4954965135246986,0.30495939700577296,70
chr01,903574,0.001309343434343434,1.0281916536631903,0.31423165139312953,0.5027500722143641,69
chr01,906860,0.0010825163398692805,0.7033043980907018,0.40461398155406403,0.3929591141335151,70
