Chromosome,cM,Position_bp,L,L0,LOD,X^2
chr01,0.0,330668,236.57188145176207,236.27183941876967,3.127358382423124,2.4003362639391526
chr01,6.813443519055584,507204,232.43780488906515,232.43778969320394,0.00015838748810371547,0.00012156688967479568
chr01,13.849826493811467,616767,282.2169289322013,236.10801869362223,480.5962867964939,368.8712819086327
chr01,22.279394692914096,767672,289.59016953717776,239.9484868279086,517.4186129526639,397.1334616741533
chr01,30.01904516113331,881257,238.6286525940546,236.27183941876967,24.565222965675147,18.85450540227953
chr01,33.41017497807136,1001444,276.58466982865906,229.9459250557708,486.11878794622794,373.1099581831061
chr01,39.32337100275807,1203334,244.21692504013063,229.9459250557708,148.7475970667728,114.16799987487866
chr01,44.65820645837664,1648833,286.6155363309959,239.9484868279086,486.41381006152085,373.3363960246984
chr01,53.94406374813128,2036829,236.44622622276668,236.27183941876967,1.8176454406234843,1.3950944319760765
chr01,57.07008159719798,2097688,236.35627275683692,236.27183941876967,0.8800543874706035,0.6754667045379392
chr01,60.34994572148864,2124190,236.31060946332562,236.27183941876967,0.4041027939309735,0.3101603564475681
chr01,63.86015865515107,2154055,236.36257368768662,236.35628509049732,0.06554647339737307,0.050308777514374015
chr01,67.3703715888135,2335415,236.36126930944096,236.35628509049732,0.05195085081162257,0.03987375154906658
chr01,71.59999276388767,2531976,294.573284801283,236.07721253040123,609.7085136061868,467.9685781670544
chr01,74.63122385470942,2720987,235.12375102801846,232.91449428383794,23.027232314523467,17.674053953444172
chr01,79.05601602393915,2950455,234.371618092951,232.91449428383794,15.187699913943547,11.656990472904454
chr01,82.83139364934641,3198233,236.7788707030191,233.09784281102839,38.36760242936458,29.448223135925673
chr01,90.73160610650882,3435191,280.5313007948473,233.09784281102839,494.4021374390953,379.4676638705514
chr01,102.72913958803836,3610153,280.70553601784513,236.27183941876967,463.13542184500216,355.4695727926037
chr01,107.90617353508038,3973888,285.0077308191306,239.9484868279086,469.65554457887913,360.4739519297759
chr01,124.49883807332631,4401863,283.71354432851507,236.27183941876967,494.48809570523605,379.5336392779632
chr01,127.64890016426055,4632430,237.26927355571885,236.27183941876967,10.396323401735081,7.979473095593448
chr01,133.0595793962722,4795494,240.1495497767218,239.9484868279086,2.0956927004346237,1.6085035905057339
chr01,138.26486991371868,5007948,240.0643918582353,239.9484868279086,1.2080859622971656,0.9272402426136068
chr01,150.60787381029496,5408064,236.29616024807726,236.27183941876967,0.25349764712626904,0.19456663446067068
chr01,153.88773793458563,5840005,233.09910394919984,233.0978428110284,0.013144928370463937,0.010089105371434925
chr01,159.77306255218423,6074641,236.79557135035307,236.78699245938282,0.08941836022156115,0.06863112776204616
chr01,165.6622143350034,6226027,239.99188652327737,239.9484868279086,0.4523579571586045,0.347197562950214
chr01,174.45711869504913,6329343,229.43505227014322,229.41702226664717,0.18792794464875084,0.14424002796840796
chr01,180.91770526904943,6424775,229.50114132136773,229.41702226664717,0.8767785909133645,0.6729524377644793
chr01,184.367348843397,6512377,240.37083282015297,239.9484868279086,4.402140813256443,3.37876793795499
chr01,188.154647551295,6674047,237.51090576936807,236.78699245938284,7.5453973416695925,5.791306479881769
chr01,192.23854910200836,6867277,233.8435586765969,233.09784281102839,7.7726468516187,5.9657269245481075
chr01,196.74047445314477,6973492,236.98255358094144,236.27183941876967,7.407821732200608,5.68571329737415
chr01,199.91029028108449,7101156,236.50279561355174,236.27183941876967,2.4072720229253814,1.8476495582565349
chr01,207.66035936646304,7361641,234.37555502468032,233.64797056097217,7.583662024967721,5.820675709665238
chr01,211.29832708058444,7544100,230.61413112704105,229.94592505577083,6.964757028645776,5.345648570161757
chr01,214.42434492965114,7644378,223.91342493441135,223.3963121270488,5.389901730217472,4.136902458900522
chr01,223.54042276934888,7762656,268.52093559519204,226.54261232730445,437.54289971506705,335.8265861431007
chr01,228.28095049499348,7899854,280.3669223372833,229.77422230068058,527.3311308115924,404.7416002928219
chr01,235.70195075090714,8141644,230.9418866792187,229.77422230068058,12.170644711538289,9.341315028304962
chr01,239.0925972682623,8415251,278.3802211352696,236.78699245938284,433.5290327634652,332.7458294070941
chr01,252.29696221899198,8702551,238.72731084239462,236.07721253040123,27.622153761596422,21.200786495947114
chr01,255.94458506394025,8968190,234.5928152569056,232.24295859331096,24.492714774305675,18.79885330875709
chr01,263.2301756230099,9113675,288.2283357631513,228.8677835950138,618.7190459844531,474.8844173450998
chr01,266.86814333713136,9264698,275.092036265427,230.23568139918302,467.54081752089206,358.8508389299518
chr01,271.61033686877636,9428307,234.96420980696865,233.64797056097217,13.719250593618483,10.52991396797188
chr01,275.3349124030198,9546613,234.37252347875992,233.09784281102839,13.286082724429345,10.197445341852244
chr01,278.56017265389795,9647290,237.59030508118678,236.27183941876967,13.742456682400007,10.54772529933689
chr01,282.7292531008505,9730453,237.0715200537229,236.10801869362223,10.042639775952068,7.708010880805432
chr01,287.4201908617332,9915345,284.61050581237924,236.10801869362223,505.54470034223334,388.01989695005614
chr01,293.91636553047675,10103462,237.31560900523328,236.78699245938284,5.509805973734481,4.2289323668035195
chr01,297.4265784641392,10275446,233.32304461762237,233.09784281102839,2.34729364604188,1.8016144527518918
chr01,300.94546306153626,10440457,275.4268248563429,233.09784281102839,441.19783984468575,338.6318563625159
chr01,305.4940519718226,10562543,233.75803554198242,233.09784281102839,6.881233441103436,5.2815418476322975
chr01,309.31270091105137,10855827,279.33872540775917,236.27183941876967,448.88906250659056,344.535087911916
chr01,322.2882606853056,11237445,236.98893060412706,236.27183941876967,7.474289875732231,5.736729482859118
chr01,327.20859851996784,11538521,236.69340644683854,236.57055564272784,1.2804822317436801,0.9828064328855817
chr01,333.3777948678152,11721663,233.1170299393175,232.90306728952976,2.2301471552690355,1.7117011983018529
chr01,336.8274384421628,11868199,228.9502218624719,228.73916393174053,2.1998710722851316,1.6884634458508572
chr01,342.0033754589641,12082470,225.5553285744469,225.55152566317017,0.03963800118355176,0.030423290213775545
chr01,346.2922364162441,12290492,233.09869727787654,233.09784281102839,0.00890616569093463,0.006835734785227032
chr01,350.7542264739668,12501022,274.2915344268873,232.6035105358692,434.51708969568244,333.50419112814507
chr01,354.8815183685495,12638901,229.52688906339785,229.41702226664717,1.1451490457569533,0.8789343740054392
chr01,358.84380429251235,12891533,233.10702615754863,233.09784281102839,0.09571864125955372,0.0734667721619644
chr01,369.1810225182669,13165503,233.41903989599487,233.39208356445178,0.2809676649964461,0.21565065234472058
chr01,373.94653150848313,13281022,233.02821892498284,232.90306728952973,1.3044639522828492,1.0012130836248616
chr01,380.40711808248346,13375708,234.1362379339994,233.0978428110284,10.823262526597256,8.307160983767972
chr01,383.4404395180033,13610164,280.6391832981728,236.78699245938282,457.07434801571554,350.8175267103197
chr01,391.37718833046335,13893024,239.0431445286044,236.10801869362223,30.593014891786225,23.481006679857273
chr01,396.83715292871295,14052682,234.96330066326942,232.93926576318225,21.096652518899013,16.192279200697385
chr01,401.4558189352637,14225157,238.49858731671358,236.7869924593828,17.840068843025943,13.692758858646357
chr01,412.2669743587455,14428566,283.43941849309573,236.7869924593828,486.26138865218735,373.21940826970354
chr01,422.0084156660629,14775669,267.64270881661764,233.0978428110284,360.06347242355105,276.3589280447138
chr01,449.989205062834,15185365,236.438910433704,236.27183941876967,1.7413924769268456,1.3365681194745775
chr02,0.0,397627,222.39108149647276,222.25738016117867,1.3935780513916896,1.0696106823527316
chr02,129.7627353478433,639209,225.81701021752528,225.63338092690773,1.9139805031442094,1.4690343249403668
chr02,141.26593505578248,890524,229.33169547168825,229.2288050995506,1.0724333006483442,0.8231229771010931
chr02,148.71771401380687,1029163,236.34225419961115,236.27183941876967,0.7339380183331012,0.5633182467317965
chr02,155.28451411686123,1107857,225.46881330384986,225.4318887827911,0.38486677782566103,0.29539616847000616
chr02,158.67564393379928,1188710,225.43657426318435,225.4318887827911,0.04883707871649414,0.03748384314599207
chr02,162.2183349459015,1278167,232.8686340381488,232.68835249679182,1.8790866864083418,1.4422523308558084
chr02,166.50667603377275,1374406,276.3433075511295,232.68835249679182,455.0185461079998,349.2396404347014
chr02,170.28205365918,1480215,225.70512714333236,225.7046849671625,0.0046088320943334996,0.0035374093588416144
chr02,174.01823096897684,1627863,225.7119767703793,225.7046849671625,0.07600295760420653,0.058334425734301476
chr02,177.94705255652727,1916420,229.4168673659001,229.3307867937429,0.8972236196865786,0.6886445772574916
chr02,188.90008145320715,2389894,229.34305903239795,229.3307867937429,0.12791437268364492,0.09817790924034853
chr02,193.3806893876915,2674129,230.24475864449684,229.94592505577083,3.114762686185268,2.3906687098080965
chr02,197.68798692335153,2816714,233.69576739293615,233.64797056097217,0.49818960898590836,0.3823746557118284
chr02,209.6855204048811,2963813,233.2090326426088,232.93926576318225,2.8117984112451078,2.1581350354124424
chr02,212.91244646175966,3194890,234.15704756827918,232.93926576318225,12.693022034778707,9.742254440775469
chr02,220.33344671767333,3589470,237.46344438714596,236.78699245938284,7.050704148008068,5.411615422104887
chr02,233.10078130811556,3916526,238.25455916525544,236.78699245938284,15.296546932449658,11.740533646980793
chr02,237.21268621996416,4097944,241.37236884953685,239.9484868279086,14.841218516985588,11.391056173026072
chr02,241.00120560118563,4243277,241.526803113135,239.9484868279086,16.450897280924817,12.626530281811256
chr02,245.52040867459908,4520938,273.1414857218897,229.41702226664717,455.74303686701325,349.7957076419402
chr02,248.82852936929422,4753340,249.22701438933984,212.0561872113825,387.434043147991,297.3666174236587
chr02,254.71768115211339,4857313,254.3330637359222,218.92482277254175,369.0624879431234,283.2659277070436
chr02,257.8436990011801,4978677,282.0535350361719,224.9180633440641,595.5268818437248,457.0837735368625
chr02,261.0706250580586,5070639,223.76943731452405,221.56179434450652,23.010411837386872,17.66114376014025
chr02,264.19893564373615,5216270,223.5523970793125,222.01095171234988,16.066589208652772,12.331562935700958
chr02,270.61799397614647,5362609,230.37068238492026,229.22880509955064,11.901864097120544,9.135018282956935
chr02,275.98027049382637,5443505,230.10630210079034,229.22880509955064,9.146210532601298,7.019976009917627
chr02,279.2071965507049,5746195,282.5433785426871,229.22880509955064,555.7014012331155,426.5165875450916
chr02,283.37191190096775,6057570,236.3307979079919,236.27183941876967,0.6145283167335058,0.4716679137777646
chr02,289.4532863070526,6274186,232.7599771569507,232.68835249679182,0.7465486722046827,0.5729972812710002
chr02,294.16753952650663,6721105,232.8680040269647,232.68835249679182,1.8725200372694828,1.437212241383122
chr02,300.6104638727631,7139803,278.0648957637871,232.93926576318222,470.34749044009266,361.005040004839
chr02,306.86862102046337,7351837,229.6255586444196,229.25658796645115,3.8458063062193224,2.951765423747702
chr02,310.122876949572,7561355,236.76561193587892,236.27183941876967,5.146624307904625,3.950180136873996
chr02,313.4574456745056,7905741,236.3086482962048,236.27183941876967,0.3836614165231734,0.29447101948107957
chr02,317.84133675114515,8170986,223.40120390356125,223.1105261097068,3.0297542851872334,2.3254223508356517
chr02,321.9252383018585,8234803,223.60359961050492,223.1105261097068,5.139338413664195,3.944588006384947
chr02,325.5016106894344,8274366,288.59937541001943,239.9484868279086,507.0914988216157,389.2071086568867
chr02,329.41549554047816,8454515,233.1257804343887,233.09784281102839,0.291195735909038,0.22350098688252729
chr02,341.00557624334436,8658299,273.4435856842639,229.41702226664717,458.8918451864283,352.2125073409338
chr02,346.67201050869454,8925100,233.60654404486067,232.6035105358692,10.454686034857316,8.024268071931829
chr02,366.9452659141028,9384294,240.91301099201948,239.9484868279086,10.05330053125688,7.716193312887071
chr02,395.88549434341735,9642670,237.9895771623846,236.27183941876967,17.904096561813645,13.741901948919349
chr02,403.17108490248705,9735616,237.01123716547403,236.27183941876967,7.706792671809597,5.915181973634844
chr02,416.2073980256497,10064214,240.38305435447103,239.9484868279086,4.529526691209819,3.476540212499458
chr02,425.91519874769756,10361942,233.13794782811652,232.91449428383788,2.329071389806505,1.7876283542291276
chr02,442.38915880420967,10398531,229.303705415954,229.2288050995506,0.7806910585631617,0.5992025312270925
chr02,445.7237275291433,10495433,232.6302004221835,232.6035105358692,0.2781904883742276,0.21351909051440998
chr02,450.90076147618527,10637429,226.1464600769975,226.04047213967905,1.10471943181701,0.8479034985475664
chr02,456.07779542322726,10704330,229.83313541013584,229.7119992985552,1.2626098756483743,0.9690888926450043
chr02,462.20791152784386,10795556,236.27188119073784,236.27183941876967,0.0004353920465943349,0.00033417574536542816
chr02,466.9125747545428,10887329,280.9838264184788,236.27183941876967,466.03606149368676,357.69589599767323
chr02,470.8361555266176,10999313,240.29759079774965,239.9484868279086,3.6387342650997274,2.7928317587284255
chr02,484.24935485635154,11260162,240.1011033702522,239.9484868279086,1.5907325324874457,1.220932338748753
chr02,488.2861282739734,11452985,286.9655396126061,239.9484868279086,490.06191791395315,376.1364222775801
chr02,495.07620533192653,11678286,236.84392266267568,236.7869924593828,0.5933873554496115,0.4554416263431449
chr02,499.8592612603822,12043566,230.53301845883684,230.53290340968712,0.0011991650608306505,0.0009203931977026514
chr02,503.3119864038658,12310667,230.9053592395589,230.53290340968715,3.8821322799838303,2.979646638973918
chr03,0.0,229677,268.2868734635528,225.82832280385148,442.548342266831,339.66840527761065
chr03,3.7053986076860923,343180,229.0368416696051,229.02892808933876,0.08248378180255386,0.06330864213077803
chr03,6.932324664564652,400958,232.40549336495735,232.40399009326538,0.015668702415009853,0.012026173535787166
chr03,10.381968238912224,496074,225.17161363988723,225.00090975112755,1.7792581662660836,1.365631110077402
chr03,18.241247415032845,734009,228.86373588577408,228.86020424870108,0.036810491829289325,0.028253096583966908
chr03,29.526138970998176,1032158,289.6027200877449,236.07721253040123,557.8999817574038,428.2040604587494
chr03,44.9396050314171,1276872,233.05432368832908,232.40399009326538,6.778471001579243,5.202668760509596
chr03,48.42058674530513,1504456,279.05540312399654,225.3786170955588,559.4767674828497,429.41428822750186
chr03,51.8702303196527,1854093,229.31600793720523,229.24413077030823,0.7491805669969108,0.5750173351759713
chr03,58.71393102571332,2120134,229.14965283905426,229.12903799271143,0.21486993628732037,0.1649187707425881
chr03,63.25588665682837,2321163,222.23307627414673,222.09740420180498,1.4141191767936003,1.0853765787339853
chr03,70.71629299818882,2683291,229.2800240954408,229.25658796645115,0.24427635593715435,0.1874890319172664
chr03,77.30475687974499,2927337,233.25661146429528,233.09784281102839,1.6548564003125015,1.2701492261351177
chr03,82.59566474988199,3142790,237.47927217201033,236.7869924593828,7.215678219065012,5.538237701020307
chr03,90.29587970441708,3520517,233.4518205365286,233.09784281102839,3.6895337496337763,2.83182180400172
chr03,96.80531826080872,3802985,233.29496756625593,233.09784281102839,2.054644642604485,1.5769980418203886
chr03,101.97927063871477,3981069,236.960003444001,236.78699245938284,1.8033051822794088,1.3840878769451592
chr03,107.57760315546196,4183381,282.49241018739366,236.78699245938284,476.39065709659576,365.6433418240865
chr03,111.42565521226838,4345958,236.7908574110276,236.78699245938284,0.04028465213124042,0.030919613157948334
chr03,114.44724217151426,4462626,276.2377177642788,233.09784281102839,449.6498314126309,345.1189996260032
chr03,122.26398625361924,4666459,236.68923215763903,236.27183941876967,4.350512718658676,3.3391419109548224
chr03,133.98402154556143,5035379,280.0518749571728,236.35628509049732,455.44208550251534,349.5647189334038
chr03,137.11003939462813,5338061,232.87797513035574,232.87388215436889,0.042661365255639835,0.03274380789480347
chr03,146.43933717364874,5657121,236.46384127620445,236.45581434876092,0.08366520708864437,0.06421541954819077
chr03,156.8576030548084,6020001,233.13725550562188,233.09784281102839,0.4108011786934246,0.31530155674795424
chr03,160.08452911168698,6290545,226.82590352626696,226.81753061615834,0.08727140778348641,0.06698328086895344
chr03,163.65747731079423,6580238,226.69383124866295,226.54261232730445,1.5761650345285143,1.2097513708679344
chr03,171.33253322371738,6840835,229.3709375307592,229.2441307703082,1.3217154319654136,1.014454083607916
chr03,176.8174790865386,7066144,229.42043582369055,229.41702226664717,0.03557973570252437,0.02730845634710022
chr03,182.70663086935778,7234791,230.5549329634248,229.94592505577083,6.347730569509449,4.872063261231688
chr03,187.05719971883929,7345941,230.26786704855607,229.41702226664717,8.868412649741108,6.806758255271234
chr03,194.53378641738746,7629493,236.72587188261005,236.27183941876967,4.732411047619527,3.6322597107230195
chr03,201.84591548336218,7978709,226.17679706324483,225.92687008416596,2.605005789424956,1.9994158326310298
chr03,207.85313107546534,8207111,218.83304694350645,218.23913455206883,6.190388984047661,4.7512991315009
chr03,212.18100051020184,8327959,227.01584425950236,225.6808284708168,13.914959766716478,10.680126309484422
chr03,215.19710404813364,8514357,233.80469033362266,233.39208356445178,4.300628233124189,3.300854153367027
chr03,226.18715053900962,8796274,272.62176203906466,229.94592505577083,444.8131322987334,341.4066958663507
chr03,230.23267108768303,9016210,230.2096794661822,229.94592505577083,2.749130040463242,2.1100352832909266
chr03,237.1883112108189,9182789,274.7376585860046,233.64797056097214,428.2805945375455,328.7175042002598
chr03,243.71932033167212,9308348,279.3759375922632,233.64797056097217,476.6256900082444,365.82373625032824
chr03,248.7563988217487,9438661,270.7650810772134,229.9459250557708,425.46082118544973,326.55324817154064
chr03,253.70079887935913,9523425,232.60719695765755,232.6035105358692,0.03842382337565338,0.029491374306871876
chr03,258.9688246622504,9635447,236.2904197679737,236.27183941876967,0.1936642351474895,0.14864279363223432
chr03,263.5174135725368,9771020,226.585796199471,226.54261232730445,0.45010841733942053,0.3454709773322975
chr03,268.7854393554281,9878839,278.4914104349616,226.36057892210715,543.3631791134601,417.04665210283565
chr03,272.6334914122345,10075278,232.70057563244103,232.69802596400382,0.02657536639113215,0.020397347497691953
chr03,280.67755269003874,10246097,236.20463133582746,236.20236901647127,0.02358030750472271,0.018098554849530046
chr03,285.5200439895346,10357945,236.20605783065963,236.20236901647127,0.038448759522561105,0.029510513506920688
chr03,289.368096046341,10463511,239.95728659187682,239.9484868279086,0.09172053440285047,0.070398111745817
chr03,295.1763064006128,10540029,239.97979984993677,239.9484868279086,0.3263777442852027,0.2505041762253768
chr03,299.26020795132615,10633987,282.43372722376773,236.27183941876967,481.1484755507441,369.2951024399845
chr03,303.75761978447315,10805982,271.0340926185276,232.78816152986363,398.63992384941105,305.96744870931184
chr03,309.76227405425044,11014631,226.51799048080775,226.3632100360121,1.6132870339507397,1.238243558365184
chr03,313.6858548263252,11148447,230.9719022221221,229.87980790741892,11.3829728302442,8.736754517625513
chr03,318.69002775417437,11282288,288.37422033500565,239.9484868279086,504.7446922619917,387.4058680567764
chr03,323.632319486006,11455295,286.88889475721896,239.9484868279086,489.26304340769127,375.52326343448294
chr03,326.73282322521663,11596227,233.44130229033627,232.91449428383788,5.490955445872823,4.214464051987079
chr03,331.9098571722586,11711707,233.42698704830525,232.91449428383788,5.341746710964496,4.099942115738941
chr03,335.13678322913717,11788574,230.01228203378074,229.7119992985552,3.1298672380622303,2.402261881804179
chr03,338.52791304607524,11842495,226.71426553480714,226.54261232730448,1.789152979665555,1.3732256600212622
chr03,343.3704043455711,11955853,233.008031994647,232.91449428383788,0.9749498797024174,0.7483016864730416
chr03,351.9781195226315,12118636,229.6180102077184,228.8226482613121,8.290111306562089,6.362895571250419
chr03,356.98229245048066,12283787,274.4368924991096,232.68835249679182,435.1478532125708,333.98832001854225
chr03,360.56438643340704,12398365,237.60933030431468,236.78699245938284,8.571282919538614,6.5787027594547
chr04,0.0,216329,237.38402829790368,236.7869924593828,6.222944884034538,4.776286708167163
chr04,6.676569631226132,513487,282.88006085656104,239.9484868279086,447.47869680155316,343.4525922292196
chr04,21.060673253815175,841541,289.7184546061078,236.07721253040123,559.1062904619814,429.1299366056526
chr04,25.675821941576523,1093654,225.64587418077363,225.6333809269077,0.13021802915972125,0.09994603092741272
chr04,38.24154335562183,1256176,219.09014080282472,218.98729680354475,1.071949953219661,0.8227519942397521
chr04,46.36748983051058,1394502,218.93876486674824,218.90490950525805,0.3528767202727763,0.27084289192157485
chr04,49.924139173653174,1587983,229.4450674579552,229.41702226664717,0.2923169238959027,0.2243615304641935
chr04,58.07234414423523,1812978,229.4667519281847,229.41702226664717,0.5183356222239365,0.3978372923002098
chr04,61.1502387942069,1918048,229.3801359010433,229.3307867937429,0.5143690796979739,0.394792858403207
chr04,68.20416870720217,2120221,223.34503282830724,222.9414798375349,4.206260089151549,3.2284239261787206
chr04,126.70773133971491,2361257,230.33080486859194,229.9459250557708,4.01162829370026,3.0790385025691194
chr04,130.28067953882217,2516242,226.98462181928673,226.8175306161583,1.7416028998379742,1.336729625027374
chr04,133.59787270459088,2677184,273.6968329044157,226.0756714891319,496.35858298756335,380.96929132227046
chr04,136.77155835181196,2785369,280.4123908636976,229.2288050995506,533.4899726733811,409.4686861131761
chr04,142.076347079313,3044577,228.77817761088488,225.55152566317014,33.63161126195742,25.81321558171794
chr04,145.77302501025247,3279963,279.4189488909999,228.73916393174053,528.2388228443942,405.4382796740749
chr04,149.47842361793857,3547123,234.3350744814498,232.6035105358692,18.048207999078688,13.852511564644828
chr04,162.76358190458888,3849987,227.8982022871254,226.12549177126542,18.477081481196592,14.181684126879873
chr04,166.15471172152695,3981874,259.1920392443801,215.90947070894686,451.13713626091135,346.26054828346605
chr04,175.79989502775152,4113834,222.80632995475733,222.67105230231317,1.4100081115517855,1.0822212195532757
chr04,182.5899720857046,4480406,233.6288335906349,232.90306728952973,7.5647111933115445,5.8061304088414545
chr04,189.261783211098,4841105,274.434532934052,232.6035105358692,436.0075727976511,334.6481791854626
chr04,202.74496155855314,4955552,233.26993325437675,233.09784281102839,1.7937103184275163,1.376723546786934
chr04,206.69603258909058,5156671,279.56276530230224,236.78699245938284,445.85477051584485,342.20618274335516
chr04,211.8730665361326,5328229,240.06134956170288,239.9484868279086,1.1763758999849916,0.9029018703542988
