Chromosome,cM,Position_bp,L,L0,LOD,X^2
chr01,0.0,330668,182.96723514223098,182.96649553812358,0.007708943583226894,0.005916832859156784
chr01,6.813443519055584,507204,180.33236740251823,180.28395152160675,0.5046419979921509,0.3873270472918193
chr01,13.849826493811467,616767,183.34047700946982,183.3349638964195,0.05746354982063136,0.04410490440250214
chr01,22.279394692914096,767672,186.14839909017502,186.013401958642,1.407084223141461,1.079977052264212
chr01,30.01904516113331,881257,183.17907143549127,182.96649553812358,2.2156929410980246,1.7006071789414818
chr01,33.41017497807136,1001444,177.64066409348476,177.4796776415809,1.6779726653526326,1.2878916152308193
chr01,39.32337100275807,1203334,177.66508016812287,177.4796776415809,1.9324630609943036,1.4832202123357092
chr01,44.65820645837664,1648833,186.06200790217315,186.013401958642,0.5066230335187856,0.3888475482492595
chr01,53.94406374813128,2036829,183.0352173821681,182.96649553812358,0.7162924237139989,0.5497747523561429
chr01,57.07008159719798,2097688,182.97709585955025,182.96649553812358,0.11048786644803402,0.08480257141332004
chr01,60.34994572148864,2124190,182.97279297752286,182.96649553812358,0.06563863634941745,0.05037951519420858
chr01,63.86015865515107,2154055,186.0467070432663,184.32149269585042,17.98202570839293,13.801714779327085
chr01,67.3703715888135,2335415,184.5355478450307,184.32149269585042,2.231111282687229,1.712441193442146
chr01,71.59999276388767,2531976,185.9458405697505,183.9551498182518,20.749104205241096,15.925526011989405
chr01,74.63122385470942,2720987,181.0051355780752,180.8387314224461,1.7344417573316653,1.331233245032763
chr01,79.05601602393915,2950455,182.31041706708788,180.8387314224461,15.339478909539729,11.773485157134246
chr01,82.83139364934641,3198233,180.58934191245604,180.58889313281287,0.004677660542806534,0.0035902371453175874
chr01,90.73160610650882,3435191,181.29173567958554,180.58889313281287,7.32577535304479,5.622740374181376
chr01,102.72913958803836,3610153,182.99439557646735,182.96649553812358,0.2908039847421573,0.22320030675018643
chr01,107.90617353508038,3973888,186.28283706037715,186.013401958642,2.8083402699508584,2.1554808138812405
chr01,124.49883807332631,4401863,184.92312164057319,182.96649553812358,20.394046066601515,15.653008819596835
chr01,127.64890016426055,4632430,182.97154594971184,182.96649553812358,0.05264078121889102,0.0404032927060598
chr01,133.0595793962722,4795494,186.04103882098406,186.013401958642,0.2880608834946736,0.22109489873651
chr01,138.26486991371868,5007948,186.0533550700559,186.013401958642,0.41643397972607765,0.31962489131115035
chr01,150.60787381029496,5408064,182.98088547888057,182.96649553812358,0.14998732477615623,0.11511952605587794
chr01,153.88773793458563,5840005,183.15104721734718,183.03101529357522,1.2511008515134674,0.9602553901756892
chr01,159.77306255218423,6074641,186.29321860961872,186.09596881997606,2.05594788476117,1.5779983171412368
chr01,165.6622143350034,6226027,186.0762835216501,186.013401958642,0.6554187798690674,0.5030525040649536
chr01,174.45711869504913,6329343,179.03255434146024,178.8841392630556,1.5469403899769585,1.1873206272371135
chr01,180.91770526904943,6424775,179.64604690200258,178.8841392630556,7.9414147995506,6.095261111575837
chr01,184.367348843397,6512377,186.67051301305997,186.013401958642,6.849112918352564,5.256888435343853
chr01,188.154647551295,6674047,184.43864132767274,183.64522455554348,8.269836623645482,6.347334177034099
chr01,192.23854910200836,6867277,181.41642573215222,180.58889313281287,8.625428195715216,6.620260794714795
chr01,196.74047445314477,6973492,184.0549451712617,182.96649553812358,11.344984068036014,8.707597065104892
chr01,199.91029028108449,7101156,183.7754999374091,182.96649553812358,8.432307514683826,6.472035194284217
chr01,207.66035936646304,7361641,180.13823527552424,179.81883738293766,3.329105814765094,2.555183140692634
chr01,211.29832708058444,7544100,177.41410626938728,176.78581752894138,6.5486959924223305,5.026309923567169
chr01,214.42434492965114,7644378,171.7457309977918,171.5788389309043,1.7395272893440605,1.3351365350999913
chr01,223.54042276934888,7762656,176.33384150454674,174.67153646654654,17.326317725843076,13.298440304001588
chr01,228.28095049499348,7899854,180.93669452286844,178.4950190180603,25.449748760076194,19.53340403846505
chr01,235.70195075090714,8141644,178.8682573138265,178.4950190180603,3.8902879748694765,2.985906366129484
chr01,239.0925972682623,8415251,184.36857883537604,183.64522455554348,7.539570532617185,5.786834238660504
chr01,252.29696221899198,8702551,185.4383265788036,183.9551498182518,15.459251587074892,11.865414084414397
chr01,255.94458506394025,8968190,182.79370776574706,181.29594249133598,15.611308652713,11.982122195288639
chr01,263.2301756230099,9113675,178.83479826449087,178.44776889089576,4.034033310883904,3.096234988760898
chr01,266.86814333713136,9264698,178.00544165245262,177.70451371483614,3.136592226176701,2.407423500931827
chr01,271.61033686877636,9428307,180.8250196232676,180.5335771430329,3.0377246629951395,2.3315398418776567
chr01,275.3349124030198,9546613,180.83566055168757,180.58889313281287,2.572073479938941,1.974139350997575
chr01,278.56017265389795,9647290,183.16344398775345,182.96649553812358,2.0528069974476937,1.5755875970389752
chr01,282.7292531008505,9730453,183.42777320917148,183.3349638964195,0.9673577375379004,0.7424745020157388
chr01,287.4201908617332,9915345,183.33496765951722,183.3349638964195,3.9223021677129405e-05,3.0104781671980163e-05
chr01,293.91636553047675,10103462,183.68954972259667,183.64522455554348,0.4620042110553437,0.3546013364255032
chr01,297.4265784641392,10275446,181.6048249974866,180.58889313281287,10.589126467619442,8.127454917389741
chr01,300.94546306153626,10440457,180.64754242954893,180.58889313281287,0.611305582559497,0.46919437388851293
chr01,305.4940519718226,10562543,180.68299675062752,180.58889313281287,0.9808483666568748,0.7528289425172261
chr01,309.31270091105137,10855827,182.96750436870948,182.96649553812358,0.010515109359187893,0.008070644687222739
chr01,322.2882606853056,11237445,183.02301123948084,182.96649553812358,0.5890669737683607,0.45212561085804737
chr01,327.20859851996784,11538521,183.4015629917555,183.1946428046472,2.1567430909325047,1.6553614968663624
chr01,333.3777948678152,11721663,180.51453560774968,180.09801352578876,4.34143780287556,3.3321766556873627
chr01,336.8274384421628,11868199,177.82235840388105,177.79804015492212,0.2534707519779532,0.19454599167147535
chr01,342.0033754589641,12082470,175.5008163865484,175.45084259127063,0.5208802446935071,0.39979036222212017
chr01,346.2922364162441,12290492,180.5888951002081,180.58889313281287,2.050629346456509e-05,1.5739161881356267e-05
chr01,350.7542264739668,12501022,181.40927865211492,181.28513586879112,1.293948618375348,0.9931422665904392
chr01,354.8815183685495,12638901,178.8911532992353,178.8841392630556,0.0731077730090954,0.05611228943757851
chr01,358.84380429251235,12891533,180.59694345850755,180.58889313281287,0.08390908864139149,0.06440260555746136
chr01,369.1810225182669,13165503,180.88265464569352,180.81165596476683,0.7400240483729303,0.5679894474135381
