Chromosome,cM,Position_bp,L,L0,LOD,X^2
chr01,0.0,330668,190.8288954771506,190.72231919333916,1.1108518070656168,0.8526102704915957
chr01,6.813443519055584,507204,188.23327428830825,187.61970061180406,6.3953198867246375,4.908589412033507
chr01,13.849826493811467,616767,191.1628782743158,190.7223191933392,4.591977067692255,3.5244726478128996
chr01,22.279394692914096,767672,194.17170903448297,193.83248012552642,3.535805838285434,2.7138312716524524
chr01,30.01904516113331,881257,191.20211521538064,190.72231919333916,5.000946355481936,3.838368176331869
chr01,33.41017497807136,1001444,184.70855204594653,184.49801569320533,2.1944346296529633,1.6842908219296078
chr01,39.32337100275807,1203334,184.72169494254953,184.49801569320533,2.331423928954753,1.7894339947536082
chr01,44.65820645837664,1648833,193.83248457347662,193.83248012552642,4.636128550206185e-05,3.5583601629696204e-05
chr01,53.94406374813128,2036829,190.74978954672846,190.72231919333916,0.2863253494297746,0.21976282711443673
chr01,57.07008159719798,2097688,190.76729649407454,190.72231919333916,0.468801444486714,0.35981840588306113
chr01,60.34994572148864,2124190,190.82035681377184,190.72231919333916,1.0218527417480945,0.7843009634614191
chr01,63.86015865515107,2154055,191.28225894180105,190.78363052388232,5.1972376901340045,3.9890273433497896
chr01,67.3703715888135,2335415,191.2233955270659,190.78363052388232,4.583700341202936,3.5181200254685336
chr01,71.59999276388767,2531976,190.84158465962057,190.82358751199996,0.18758548563904662,0.14397718096483914
chr01,74.63122385470942,2720987,192.69146280275947,192.00166623748265,7.189796206452962,5.518372522214577
chr01,79.05601602393915,2950455,192.07125626653144,192.00166623748265,0.7253415746729603,0.556720232390262
chr01,82.83139364934641,3198233,187.56457300186543,187.54547198927125,0.19909114484197712,0.15280810075341833
chr01,90.73160610650882,3435191,188.29593978213902,187.54547198927125,7.822176510926005,6.003742342942132
chr01,102.72913958803836,3610153,192.08806816575736,190.72231919333916,14.235293817270286,10.925991779345622
chr01,107.90617353508038,3973888,194.23829992484394,193.83248012552642,4.229887187776487,3.246558394540216
chr01,124.49883807332631,4401863,191.11450947675172,190.72231919333916,4.087825822611537,3.137522267300483
chr01,127.64890016426055,4632430,190.7785685024046,190.72231919333916,0.5862903489117426,0.44999447252348546
chr01,133.0595793962722,4795494,194.05011825225006,193.83248012552642,2.268456899708123,1.741105013789138
chr01,138.26486991371868,5007948,193.92495757301313,193.83248012552642,0.9638986834554728,0.7398195798937195
chr01,150.60787381029496,5408064,190.73476223188385,190.72231919333916,0.12969463147362478,0.09954430835750827
chr01,153.88773793458563,5840005,187.79175795749015,187.65245746554518,1.4519384394745622,1.1144039355597215
chr01,159.77306255218423,6074641,190.83991779663154,190.75499195031668,0.8851878342121766,0.6794067705188809
chr01,165.6622143350034,6226027,193.8490817684176,193.83248012552642,0.17304004555597147,0.13281314312939685
chr01,174.45711869504913,6329343,185.03979876878455,185.02974408514217,0.10480064695604735,0.08043746913904215
chr01,180.91770526904943,6424775,185.03659661505242,185.02974408514217,0.07142438225033981,0.05482023928198032
