Chromosome,cM,Position_bp,L,L0,LOD,X^2
chr01,0.0,330668,316.1105415330161,314.9067600066549,12.547096183577658,9.630252210889466
chr01,6.813443519055584,507204,312.46452971206855,309.93422313887487,26.37355637427704,20.242452585549472
chr01,13.849826493811467,616767,317.11512611188925,314.5331276216238,26.91234471851547,20.655987922123586
chr01,22.279394692914096,767672,321.9102420107219,319.5042561786366,25.07775288988941,19.247886656682567
chr01,30.01904516113331,881257,316.9010338214091,314.9067600066549,20.786450715645465,15.954190518033556
chr01,33.41017497807136,1001444,308.94487903093454,308.2030778362195,7.731843972815531,5.934409557720301
chr01,39.32337100275807,1203334,308.20313499874277,308.2030778362195,0.0005958088421884021,0.0004573001860990189
chr01,44.65820645837664,1648833,319.9381385561306,319.5042561786366,4.522385336176999,3.4710590199520084
chr01,53.94406374813128,2036829,314.93985982624156,314.9067600066549,0.3450016559634351,0.26479855669322205
chr01,57.07008159719798,2097688,314.93047248076647,314.9067600066549,0.2471567198142041,0.1896997928924975
chr01,60.34994572148864,2124190,314.9086280359699,314.9067600066549,0.019470595764969754,0.01494423452004412
chr01,63.86015865515107,2154055,315.41924844649276,315.41922588963126,0.00023511169143311446,0.00018045489196083508
chr01,67.3703715888135,2335415,315.4395452005562,315.41922588963126,0.2117895506587413,0.162554487399575
chr01,71.59999276388767,2531976,314.5335362182848,314.5184989799239,0.15673415143675867,0.12029790688711728
chr01,74.63122385470942,2720987,309.55955606309817,309.55354586058013,0.06264474692895275,0.04808162014433037
chr01,79.05601602393915,2950455,309.56390375202255,309.55354586058013,0.10796100234235123,0.08286313153939773
chr01,82.83139364934641,3198233,313.0505031317797,313.02861742499687,0.22811620052000645,0.17508565426260247
chr01,90.73160610650882,3435191,313.3277187135599,313.02861742499687,3.117552939673602,2.3928103085040675
chr01,102.72913958803836,3610153,315.14090617496703,314.9067600066549,2.4405213325618753,1.8731693464969794
chr01,107.90617353508038,3973888,319.5047529051718,319.5042561786366,0.005177414238388585,0.003973812281856226
chr01,124.49883807332631,4401863,315.28923638178986,314.9067600066549,3.9865771003072723,3.0598110010796518
chr01,127.64890016426055,4632430,315.26956292471533,314.9067600066549,3.7815193279689585,2.9024233444833953
chr01,133.0595793962722,4795494,319.8724358626896,319.5042561786366,3.8375617231946038,2.945437472424146
chr01,138.26486991371868,5007948,320.027133288416,319.5042561786366,5.449983443777299,4.183016878235321
chr01,150.60787381029496,5408064,315.15160429169197,314.9067600066549,2.552028526011422,1.958754280296489
chr01,153.88773793458563,5840005,310.8616284259261,310.80338739298554,0.6070502214341643,0.46592826352434713
chr01,159.77306255218423,6074641,315.71262033219057,315.41922588963126,3.0580700981900715,2.347155540474432
chr01,165.6622143350034,6226027,320.45143982092736,319.5042561786366,9.872559100701837,7.577469138326251
chr01,174.45711869504913,6329343,308.4957424797521,308.0038860033888,5.126653285750957,3.934851810906366
chr01,180.91770526904943,6424775,308.3597398875728,308.0038860033888,3.7090890783588057,2.8468310734720035
chr01,184.367348843397,6512377,319.79356946781195,319.5042561786366,3.015531960723411,2.314506313402944
chr01,188.154647551295,6674047,318.1781405827479,317.665804003647,5.340118780337219,4.098692632807342
chr01,192.23854910200836,6867277,313.58669765388527,313.02861742499687,5.816907932772862,4.464641831107201
chr01,196.74047445314477,6973492,315.46243511657303,314.9067600066549,5.79183921524221,4.445400879345016
chr01,199.91029028108449,7101156,315.72785981712207,314.9067600066549,8.558378802664647,6.568798483737282
