chrom,pos,beta,F,p,LOD,n
chr01,131685,0.0005999999999999995,0.3136163982430453,0.5773097129935534,0.23859113561756987,70
chr01,131821,0.00020882352941176485,0.03955429901957169,0.84295685793841,0.074194651755728,69
chr01,200772,-0.000918650793650793,0.7612518978080679,0.3859631344754684,0.41345417527249034,71
chr01,200779,0.0010236928104575159,0.9268702762801588,0.339088675761977,0.46968671372001497,70
chr01,222996,-0.0016112689393939395,2.3657915491653365,0.12902876687930867,0.8893134532344283,65
chr01,223269,-0.0016112689393939395,2.3657915491653365,0.12902876687930867,0.8893134532344283,65
chr01,238341,0.0006336805555555555,0.3373406049959567,0.5633464037213796,0.24922447377778598,68
chr01,238503,0.0006908271908271914,0.41795959512887326,0.5201330737987154,0.2838855297829602,70
chr01,238526,0.0006107954545454545,0.28519005570436384,0.5951989208090483,0.22533786490690239,65
chr01,243020,0.0004673202614379081,0.1927586517601568,0.6620224118269786,0.1791273078895595,70
chr01,244975,-0.0005874403815580288,0.3087728551825962,0.5802315149539334,0.2363986864280646,71
chr01,251624,0.0005874403815580287,0.3087728551825962,0.5802315149539334,0.2363986864280646,71
chr01,351727,0.00047058823529411744,0.18416463201953331,0.6692159984056019,0.17443368525862527,68
chr01,378870,0.0005428571428571426,0.25650992685475515,0.6141663417414203,0.2117139879523924,70
chr01,409030,0.0005351307189542479,0.24900269656118162,0.6193887069991519,0.20803671717855832,70
chr01,409188,0.001026267281105991,0.8724884766927593,0.3537781971353281,0.45126893557436587,66
chr01,412390,-0.0007433155080213902,0.4498225051717835,0.5047954651521408,0.29688455524618806,67
chr01,412674,-0.0005331932773109241,0.24030533393061385,0.6255871722386507,0.20371216513216966,69
chr01,415635,-0.0005835497835497838,0.2798330839692764,0.5985852985502615,0.22287395377865837,68
chr01,460564,0.00037142857142857154,0.12174115702829522,0.7282317687694881,0.1377303790956519,70
chr01,475305,-0.00040953654188948294,0.13656808974248627,0.7129181684941485,0.14696031728840014,67
chr01,476636,-0.0002957516339869278,0.07707287826245321,0.7821463645617942,0.10671196896878166,70
chr01,476659,-0.0004181240063593005,0.15608598927768794,0.6940046346174855,0.15863762928278358,71
chr01,494511,-0.00046590909090909094,0.1859337156813289,0.6677069574769925,0.17541409841362937,69
