chrom,pos,beta,F,p,LOD,n
chr01,131685,-0.0010285714285714288,0.10746819049848877,0.7440524004925562,0.12839647783664998,70
chr01,131821,-0.0010663865546218492,0.1125438548827291,0.7383145751663838,0.13175855802768668,69
chr01,200772,0.0005682539682539681,0.033665440317165424,0.8549583886976929,0.06805502211246604,71
chr01,200779,-0.0008464052287581698,0.07309787706846352,0.7876974492712385,0.10364056086459188,70
chr01,222996,-0.00031723484848484847,0.009687436566930425,0.9219074959621545,0.03531265379306091,65
chr01,223269,-0.00031723484848484847,0.009687436566930425,0.9219074959621545,0.03531265379306091,65
chr01,238341,0.000670138888888889,0.04517385897847519,0.8323397386784374,0.07969937020332127,68
chr01,238503,-0.00020638820638820652,0.004331248963300191,0.9477204302510733,0.023319757077342938,70
chr01,238526,0.0003091856060606051,0.008492349147874797,0.9268681442387243,0.032982043959629365,65
chr01,243020,0.00025653594771241707,0.006685410733736313,0.9350742897392108,0.029153883948735818,70
chr01,244975,-7.034976152623198e-05,0.0005149038012166317,0.9819618569771965,0.007905381486014974,71
chr01,251624,7.034976152623225e-05,0.0005149038012166317,0.9819618569771965,0.007905381486014974,71
chr01,351727,-0.000279411764705883,0.007472671400048545,0.9313747051997373,0.030875561057944263,68
chr01,378870,-0.00024285714285714308,0.005976958357157579,0.9386033375515344,0.027517905826020008,70
chr01,409030,-0.0005449346405228756,0.03021416385620738,0.8625216130102209,0.06423001359558887,70
chr01,409188,-0.0012691244239631332,0.14794630553799687,0.7017809101363266,0.15379844965041242,66
chr01,412390,0.0007999108734402851,0.06209033123324252,0.8040077967355314,0.0947397397306531,67
chr01,412674,0.00032857142857142883,0.010631321186266737,0.9181850193600735,0.03706979724014565,69
chr01,415635,7.099567099567145e-05,0.00048461809198550675,0.9825031739897419,0.007666037956094006,68
chr01,460564,0.0013571428571428565,0.18775530683322805,0.6661628996440967,0.17641955796803357,70
chr01,475305,-0.0010004456327985724,0.09460980769456596,0.759379969594662,0.11954086256787942,67
chr01,476636,-0.001057189542483659,0.1137156700571906,0.736991579089151,0.132537474387906,70
chr01,476659,-0.0008604928457869638,0.07712181981594626,0.7820668031820989,0.106756148456484,71
chr01,494511,-0.0004595959595959603,0.020835696465639132,0.8856607650643651,0.0527325942219028,69
chr01,545840,-0.0007140366172624237,0.051831070200389975,0.8206109701038727,0.0858626815882959,68
chr01,553844,0.0014383223684210531,0.20860005837153459,0.6493225082069969,0.1875395424211451,70
chr01,556600,-0.001839104729729729,0.33560769163392756,0.564318387964359,0.24847579828330427,69
chr01,572004,0.0017760416666666669,0.28866389455320146,0.5929706781779922,0.22696678154356478,65
chr01,572024,-0.0017760416666666669,0.28866389455320146,0.5929706781779922,0.22696678154356478,65
chr01,592304,0.001417067307692308,0.20788299916849337,0.6498635450213547,0.18717782468875196,71
chr01,611254,-0.0004485645933014342,0.020873526834899864,0.8855451946697481,0.052789269262373296,71
chr01,611258,0.00044856459330143493,0.020873526834900024,0.8855451946697481,0.052789269262373296,71
chr01,611281,-0.0004485645933014342,0.020873526834899864,0.8855451946697481,0.052789269262373296,71
chr01,611393,-0.0004485645933014342,0.020873526834899864,0.8855451946697481,0.052789269262373296,71
chr01,639463,0.0011285714285714293,0.11310050204181313,0.737759101804647,0.1320854238623641,65
chr01,642128,0.000330555555555555,0.009979177491479318,0.9207392882625037,0.03586332495803095,66
